u,E_Low,E_LowerMid,E_UpperMid,E_High,w_Low,w_LowerMid,w_UpperMid,w_High,E_agg
0.3193979933110368,4.535817743681799,8.048791716181382,8.829389093318722,7.601077233633451,0.30070752353992586,0.3475865793470885,0.29113522478018955,0.06057067233279612,7.192555038285464
0.32207357859531777,4.514379513051179,8.032628933362556,8.819298160081264,7.603355049433114,0.2961717697400871,0.34789748182823826,0.29382730123830036,0.062103447193374316,7.195108284033772
0.32474916387959873,4.49294128242056,8.016466150543732,8.809207226843807,7.605632865232777,0.29166582234567723,0.34816257455230354,0.2965050211519202,0.06366658195009905,7.197669730896414
0.32742474916387965,4.4715030517899415,8.000303367724905,8.799116293606348,7.60791068103244,0.2871903750081047,0.3483817080279485,0.29916750351212584,0.06526041345182086,7.20023704150297
0.33010033444816056,4.450064821159323,7.984140584906081,8.789025360368889,7.610188496832102,0.2827461033574666,0.34855475441896777,0.30181386749779954,0.06688527472576616,7.202807932564049
0.33277591973244147,4.4286265905287046,7.9679778020872565,8.778934427131432,7.612466312631764,0.2783336646636889,0.34868160759679273,0.30444323300589926,0.0685414947336191,7.205380176716044
0.33545150501672244,4.407188359898086,7.95181501926843,8.768843493893973,7.614744128431427,0.27395369752076326,0.34876218317261465,0.30705472118149885,0.07022939812512317,7.2079516042877625
0.3381270903010034,4.385750129267466,7.935652236449606,8.758752560656514,7.61702194423109,0.2696068215542531,0.3487964185093209,0.30964745494711715,0.07194930498930872,7.210520104986636
0.3408026755852843,4.364311898636847,7.9194894536307805,8.748661627419056,7.619299760030753,0.265293637152191,0.34878427271347623,0.31222055953087446,0.07370153060345833,7.213083629502508
0.34347826086956523,4.342873668006229,7.903326670811955,8.738570694181599,7.621577575830416,0.26101472521944297,0.3487257266076087,0.3147731629930218,0.07548638517992659,7.215640191027086
0.34615384615384615,4.3214354373756105,7.887163887993131,8.72847976094414,7.623855391630078,0.25677064695556556,0.3486207826830916,0.3173043967504079,0.07730417361093503,7.218187866687384
0.3488294314381271,4.299997206744992,7.8710011051743045,8.718388827706681,7.626133207429741,0.2525619436561359,0.34846946503393744,0.31981339609845666,0.07915519521147,7.220724798891582
0.3515050167224081,4.278558976114373,7.85483832235548,8.708297894469222,7.628411023229403,0.24838913653748834,0.3482718192718479,0.3222993007302487,0.08103974346041513,7.223249196585983
0.354180602006689,4.257120745483754,7.838675539536654,8.698206961231765,7.630688839029066,0.24425272658474592,0.34802791242288766,0.3247612552523091,0.08295810574005724,7.225759336421836
0.3568561872909699,4.235682514853135,7.822512756717829,8.688116027994306,7.632966654828729,0.24015319442299254,0.3477378328061734,0.32719840969672387,0.08491056307411025,7.228253563831067
0.3595317725752508,4.2142442842225165,7.806349973899005,8.678025094756848,7.6352444706283915,0.2360910002113886,0.3474016898949874,0.3296099200292167,0.08689738986440726,7.230730294010021
0.36220735785953184,4.192806053591898,7.790187191080179,8.66793416151939,7.637522286428054,0.23206658355999316,0.34701961416074945,0.33199494865283835,0.08891885362641902,7.23318801281061
0.36488294314381275,4.17136782296128,7.774024408261354,8.657843228281932,7.639800102227717,0.2280803634690142,0.3465917569002934,0.3343526649069299,0.09097521472376237,7.235625277538294
