year,province,city,city_code,region,gdp_100m,gdp_per_capita,pop_10k,fai_100m,fai_imputed,K_100m,V_100m,urban_q,Kstar_m2,OCR_m2,UCI_m2,UCI_m2_norm,UCI_m2_class,Kstar_orig,OCR_orig,UCI_orig
2000,北京市,北京市,110000,东部,2478.76,23527.0,1724.925770188545,670.5682,False,4218.467553841042,,,18204.433629245235,0.23172748132433613,,,,53836.06893688882,0.07835764455213633,
2001,北京市,北京市,110000,东部,2845.65,25542.0,1747.929348986126,1417.0733,False,5424.617476148989,,,19554.792462868227,0.27740603672729164,,,,61371.88316226419,0.08838929484706494,
2002,北京市,北京市,110000,东部,3212.71,28449.0,1769.7336890786196,1814.3,False,6967.68660234154,,,21371.017320878207,0.32603439030179093,,,,69381.67957781797,0.10042545301208275,
2003,北京市,北京市,110000,东部,3663.1,32061.0,1789.232998932764,2157.1,False,8776.402272224463,,,23516.407813858892,0.3732033540876204,,,,79087.90372970839,0.11097022247825386,
2004,北京市,北京市,110000,东部,4283.31,37058.0,1811.1463607257208,2528.3,False,10865.88215861324,,,26377.279272968437,0.41194097564674337,,,,85026.9560392098,0.1277933806498081,
2005,北京市,北京市,110000,东部,6886.3101,45444.0,1838.8845962291,2827.2,False,13149.78805068258,,,30945.351340174526,0.4249358136584149,,,,117551.15592154834,0.11186438744556904,
2006,北京市,北京市,110000,东部,7870.2835,50467.0,1865.2055496264672,3371.5013,False,15863.79994814845,,,33811.0896827155,0.46918925408837536,,,,121329.13190898181,0.1307501314692426,
2007,北京市,北京市,110000,东部,9353.32,58204.0,1889.5952614727855,3966.5657,False,19037.175650741025,,,37896.51247362842,0.5023463745902395,,,,126873.62239157273,0.15004833386080985,
2008,北京市,北京市,110000,东部,10488.05,63029.0,2024.4551049448592,3848.5466,False,21933.863468203977,,,42992.18814962376,0.510182533437669,,,,122372.59686520157,0.17923835915948588,
2009,北京市,北京市,110000,东部,12153.0,70452.0,1940.3215012451085,4858.4051,False,25695.575394793777,,,44558.51019257461,0.5766704336330297,,,,129063.4255530495,0.19909261887855295,
2010,北京市,北京市,110000,东部,14113.58,75943.0,1958.9642120241904,5493.5179,False,29904.314525054084,148419.12127693777,4.963134037150089,47445.68950026226,0.6302851711089326,7.874426156049145,1.0,Green,124233.76207450553,0.24071004552788036,20.618724184384867
2011,北京市,北京市,110000,东部,16251.93,81658.0,1990.2690145855568,5851.5201,False,34260.618898801375,158833.24993418792,4.636029792787683,50753.20940651644,0.6750433972438105,6.8677507427174405,1.0,Green,123659.30886976619,0.2770565290388571,16.73315481454502
2012,北京市,北京市,110000,东部,17879.4,87475.0,2020.795090715048,6416.5795,False,38964.1674538613,199837.092574873,5.1287402152633295,54113.01694984209,0.720051655777714,7.122739284202986,1.0,Green,127680.4240650712,0.3051694708814842,16.806203452950015
2013,北京市,北京市,110000,东部,19500.56,93213.0,2050.0752045535396,6982.6696,False,43998.62868116824,280124.06689589436,6.366654491115758,57431.52178706992,0.7661059173095783,8.31041028044042,1.0,Green,150288.35499834863,0.29276139646116756,21.746905733045455
2014,北京市,北京市,110000,东部,21330.83,99995.0,2076.707648523657,7511.4785,False,49310.17574710982,270679.7030473699,5.4893274855795875,61151.49897913749,0.8063608671953001,6.80753209747476,1.0,Green,153401.80071993594,0.32144456920121095,17.077057793262938
2015,北京市,北京市,110000,东部,23014.59,106497.0,2095.085592315902,7940.9699,False,54785.63685975432,297685.41543578915,5.433639773100269,64511.726668794174,0.8492353202856592,6.398273415279693,1.0,Green,173572.55421862262,0.3156353670451222,17.214926907489087
2016,北京市,北京市,110000,东部,25669.13,118198.0,2122.8082532906437,7888.7,False,59935.0550167666,453717.0396443411,7.570144709426154,70380.22339114583,0.8515894398866986,8.889429993910374,1.0,Green,210799.8016395137,0.28432216041294406,26.625236310920755
2017,北京市,北京市,110000,东部,28014.94,128994.0,2116.5784418356457,9380.382570078997,True,66318.68483600726,466920.01508511417,7.040549978331344,74647.33275231629,0.8884267178849656,7.924739133343985,1.0,Green,235847.78926737423,0.28119273469561157,25.03816460959659
2018,北京市,北京市,110000,东部,30319.9787,140211.0,2143.0551405193883,10152.190214315877,True,73154.94080852278,503801.01264882705,6.886766732099285,80186.6807397136,0.9123078812301024,7.548730942468208,1.0,Green,267637.19711032504,0.27333622380736167,25.195221607191186
2019,北京市,北京市,110000,东部,35371.0,164220.0,2175.761650658129,11843.4489556738,True,81340.64272377043,514062.23402077664,6.3198693396917385,91060.3576025158,0.8932607433722968,7.075055504882652,1.0,Green,354331.4420393738,0.22956089432992444,27.530252302506
2020,北京市,北京市,110000,东部,36103.0,164889.0,2189.0,12088.548179205882,True,89362.15876678779,528639.29712,5.915695238513791,91885.38523599211,0.9725394145899934,6.082730581163902,1.0,Green,343694.2494146931,0.26000481218108945,22.752252886741182
2021,北京市,北京市,110000,东部,40270.0,183980.0,2188.0,13483.805644312684,True,98377.85647276108,539447.654144,5.483425574467184,99244.75628446118,0.9912650315829751,5.531745194028048,1.0,Green,374264.38878828904,0.26285657791612843,20.86090299865663
2022,北京市,北京市,110000,东部,41611.0,190313.0,2187.0,13932.81938578334,True,107391.78303490636,551531.98485,5.135700043929166,101602.6969200894,1.0569776816000276,4.858853818138209,1.0,Green,375319.33512022544,0.2861344273683788,17.9485568764408
2023,北京市,北京市,110000,东部,43761.0,200278.0,2186.0,14652.71464615762,True,116674.90852931864,550693.865046,4.7198996938370765,105289.6488413714,1.1081327539148713,4.259326941796783,1.0,Green,403687.0314704441,0.289023177445969,16.330523162694906
1990,天津市,天津市,120000,东部,300.31,3477.0,1068.4318761061947,72.082,False,205.94857142857143,,,2897.548280717659,0.07107683858077508,,,,3971.7453773669163,0.051853417543373796,
1991,天津市,天津市,120000,东部,337.35,3880.0,1075.906946902655,108.8632,False,304.5143428571429,,,3153.5021946227675,0.0965638595008398,,,,4718.66686763957,0.06453397779476448,
1992,天津市,天津市,120000,东部,466.6133,5507.0,1083.4802123893803,134.847,False,424.13562571428577,,,4068.9004875830465,0.10423838749770582,,,,6678.554702849003,0.06350709765592755,
1993,天津市,天津市,120000,东部,595.8767,7135.0,1089.6296548672567,153.6546,False,556.5834444285714,,,4915.2434910001975,0.11323618971220342,,,,8533.175541653683,0.06522582849862579,
1994,天津市,天津市,120000,东部,725.14,8762.0,1097.9639292035397,222.572,False,751.3262722071428,,,5728.115692886397,0.13116464689080845,,,,10671.136613465149,0.07040733329747625,
1995,天津市,天津市,120000,东部,920.11,10390.0,1102.9473097345133,266.8991,False,980.6590585967856,,,6491.830206299303,0.15106049102227131,,,,13361.07507441773,0.07339671793884613,
1996,天津市,天津市,120000,东部,1102.4,12017.0,1102.787743362832,289.4065,False,1221.0326056669462,,,7194.551614476497,0.16971628964479854,,,,15803.956532435359,0.07726119741983291,
1997,天津市,天津市,120000,东部,1240.4,13645.0,1104.4447787610618,498.6552,False,1658.6361753835988,,,7883.192941276851,0.21040157049802555,,,,18075.80975621158,0.0917599929272117,
1998,天津市,天津市,120000,东部,1336.38,15272.0,1110.9379026548672,503.5649,False,2079.269266614419,,,8588.01601717348,0.24211287711346813,,,,20181.639881101677,0.10302776577444883,
1999,天津市,天津市,120000,东部,1450.06,16900.0,1117.1732654867255,503.5568,False,2478.862603283698,,,9278.503796228386,0.2671618892144366,,,,22586.907126716495,0.10974776623363462,
2000,天津市,天津市,120000,东部,1639.36,18527.0,1119.4194690265483,535.0412,False,2889.960673119513,,,9922.100364351138,0.2912650111364303,,,,25864.25477756455,0.11173570234184182,
2001,天津市,天津市,120000,东部,1840.1,20155.0,1121.8497876106194,622.6043,False,3368.0669394635374,,,10554.4633179021,0.3191130461129884,,,,29055.538734466132,0.11591824093312315,
2002,天津市,天津市,120000,东部,2051.16,22380.0,1128.0728761061946,714.764,False,3914.42759249036,,,11429.948885003063,0.3424711371742334,,,,32400.92819201768,0.12081220541869296,
2003,天津市,天津市,120000,东部,2447.66,26532.0,1136.6035398230088,1046.6915,False,4765.397712865843,,,12991.19036727705,0.3668176339613341,,,,40007.03412171012,0.11911399626296874,
2004,天津市,天津市,120000,东部,2931.88,31550.0,1144.6432300884956,1258.9831,False,5786.110927222549,,,14790.18974952597,0.39121275826822954,,,,44866.88886525495,0.12896171483161006,
2005,天津市,天津市,120000,东部,3697.62,35783.0,1152.940681415929,1516.8405,False,7013.645880861422,,,16286.758348239771,0.43063485875440877,,,,50159.35901730293,0.13982726291302885,
2006,天津市,天津市,120000,东部,4359.15,41163.0,1164.6994955752211,1849.7987,False,8512.76228681835,,,18169.164666596367,0.4685279947112201,,,,54660.4568221399,0.1557389524664621,
2007,天津市,天津市,120000,东部,5050.4,46122.0,1177.231592920354,2388.6353,False,10475.759472477432,,,19906.42624002727,0.5262501338092055,,,,54489.658975004226,0.19225224876674168,
2008,天津市,天津市,120000,东部,6354.38,55473.0,1189.2236194690263,3404.1057,False,13356.07719885356,,,22917.83476874037,0.5827809360538316,,,,60770.036352613664,0.2197806353340963,
2009,天津市,天津市,120000,东部,7521.85,62574.0,1202.6885663716814,5006.3247,False,17694.59803891088,,,25242.72672900226,0.7009780769278356,,,,67537.64520200103,0.26199607620294435,
2010,天津市,天津市,120000,东部,9224.46,72994.0,1208.8380088495576,6511.42,False,23321.288136965333,45899.637220242126,1.96814330969519,28294.778009625094,0.8242258740829167,2.387868873790288,1.0,Green,73104.49702179877,0.3190130441634971,6.16947596878358
2011,天津市,天津市,120000,东部,11307.28,85213.0,1223.0148672566372,7483.6973,False,29638.921030117064,49379.9395061692,1.666050510273051,31944.15859332858,0.9278353957429651,1.7956315505068217,1.0,Green,82468.36709728192,0.35939745230015513,4.635677018883341
2012,天津市,天津市,120000,东部,12893.88,93173.0,1219.0870796460176,8340.2588,False,36497.2337786112,51138.34283856425,1.401156678031125,33916.9305215995,1.0760771454648135,1.3020968653933198,0.9175414321774655,Green,87795.16029683621,0.4157089485936779,3.370523253760032
2013,天津市,天津市,120000,东部,14370.16,99607.0,1232.3433628318585,10091.0313,False,44763.40338968064,60599.4851903207,1.353772961872036,35949.308467197014,1.2451812092721146,1.0872095979214143,0.8572148500272446,Green,104585.47071271768,0.4280078588797457,3.1629628610450258
2014,天津市,天津市,120000,东部,15726.93,105231.0,1247.9317699115045,11626.2649,False,54151.49812019661,65251.62077561458,1.204982743612739,37852.58749609948,1.4305890746775674,0.8422982986112371,0.7718447404523227,Yellow,104824.28977163453,0.516593036195796,2.33255707913963
2015,天津市,天津市,120000,东部,16538.19,107960.0,1260.451592920354,13048.0,False,64491.923214186776,70628.7697416892,1.095156823081878,38936.12968214549,1.656351664653514,0.6611861758903534,0.6908685397223454,Yellow,112142.10674843678,0.5750910615479923,1.9043189788657242
2016,天津市,天津市,120000,东部,17885.39,115053.0,1281.4407079646016,12756.3593,False,74023.68635347743,110416.0910637536,1.4916318884268396,41415.988021781486,1.7873215125170239,0.8345627118459652,0.7687587534699729,Yellow,128128.15096023818,0.5777316366365819,2.581876763943153
2017,天津市,天津市,120000,东部,18549.19,119238.0,1288.8053097345132,13859.015473841437,True,84181.517509645,109284.42564063711,1.2981997577807505,42723.47060046641,1.970381065173249,0.658857203170801,0.6896882966415936,Yellow,132243.62197995314,0.6365639132479758,2.039386353456439
2018,天津市,天津市,120000,东部,18809.64,120711.0,1328.083185840708,14053.61052517047,True,94026.0521593332,115708.4294671292,1.2305996775346242,44426.54862029969,2.116438370284973,0.5814483874476946,0.647883956772986,Yellow,135070.79383872962,0.6961242285404602,1.7677874538496963
2019,天津市,天津市,120000,东部,14104.0,90371.0,1359.9964601769911,10537.79460143864,True,99862.5441528052,114975.214852463,1.1513347254255115,37080.085657143216,2.693158399799095,0.4275035309885223,0.5450126648472318,Orange,85526.04926954044,1.1676272317698488,0.9860464830717919
2020,天津市,天津市,120000,东部,14084.0,101614.0,1387.0,10522.851614198937,True,105392.26855936386,117747.844848,1.117234181003293,41097.64233318985,2.5644358794336632,0.43566469723938894,0.5513377231707046,Orange,94730.79160752064,1.1125450001095187,1.004214823574159
2021,天津市,天津市,120000,东部,15695.0,113732.0,1379.0,11726.509236357024,True,111849.16436775267,107139.052426,0.957888715857848,44247.64560828118,2.5277992270580723,0.37894177100950666,0.5046815642707165,Orange,103172.80270755777,1.0840954343829154,0.883583387105669
2022,天津市,天津市,120000,东部,16311.0,119235.0,1372.0,12186.75324333988,True,118443.45939270491,97106.109856,0.8198520235215359,45516.68316621044,2.6021988236750975,0.3150612536069227,0.442932137574482,Orange,105132.36142405032,1.1266127554670289,0.7277141320680968
2023,天津市,天津市,120000,东部,16737.0,122752.0,1364.0,12505.038871545556,True,125026.32529461524,96658.72788,0.773107004882619,46188.16112143444,2.706891165593396,0.28560697774235816,0.4101031905392535,Orange,108539.15908812593,1.1519006259584426,0.671157726161797
1990,河北省,石家庄市,130100,东部,73.5,2632.0,303.0577650974798,17.0533,False,48.72371428571429,,,664.216246038166,0.07335519806438853,,,,701.7907708826929,0.06942769313485123,
1991,河北省,石家庄市,130100,东部,84.38,2960.0,306.25392296718974,17.8123,False,64.09982857142857,,,729.4746837125467,0.08787121747008762,,,,851.9734280769156,0.07523688704249316,
1992,河北省,石家庄市,130100,东部,113.79,3880.0,310.00593437945787,26.9234,False,87.81823714285714,,,894.3866202513577,0.09818822772435569,,,,1086.881633316273,0.08079834496320244,
1993,河北省,石家庄市,130100,东部,282.5,4799.0,884.3522967189728,62.4324,False,145.85972528571426,,,3005.232288118224,0.04853525827683914,,,,3308.3328671064255,0.044088588163526565,
1994,河北省,石家庄市,130100,东部,417.421,5719.0,893.2673323823109,78.2414,False,216.80813902142853,,,3436.9983660372136,0.06308066397814548,,,,4380.546846737389,0.04949339582634671,
1995,河北省,石家庄市,130100,东部,540.3093,6639.0,904.6195720399428,114.7323,False,320.7000320703571,,,3868.7189161758038,0.0828956662448267,,,,5423.546264447552,0.05913105861613295,
1996,河北省,石家庄市,130100,东部,656.4068,7558.0,913.502539229672,131.3169,False,435.9819304668392,,,4282.526775653211,0.101804834693728,,,,6373.327776740313,0.06840726630410737,
1997,河北省,石家庄市,130100,东部,781.3998,8478.0,919.4993437945792,298.1487,False,712.3315339434973,,,4675.97905397983,0.15233847836363085,,,,7399.6875099422905,0.09626508321958217,
1998,河北省,石家庄市,130100,东部,845.8583,9398.0,927.0675035663336,225.9956,False,902.7105572463224,,,5071.456302322059,0.17799829150317234,,,,8196.84310710237,0.11012905156915169,
1999,河北省,石家庄市,130100,东部,908.3677,10317.0,935.758059914408,201.5717,False,1059.1467293840062,,,5468.93607717933,0.19366595521267713,,,,9062.159512864897,0.11687575438066519,
2000,河北省,石家庄市,130100,东部,1003.1119,11237.0,951.1509272467902,230.3645,False,1236.5538929148058,,,5906.426298415938,0.20935737287476877,,,,10269.03187613343,0.12041581989717244,
2001,河北省,石家庄市,130100,东部,1085.4284,12157.0,957.7142748454588,258.1724,False,1432.8985982690654,,,6288.235360218926,0.22786974662780096,,,,11294.824371411964,0.126863291641421,
2002,河北省,石家庄市,130100,东部,1186.8132,13187.0,966.3193152639086,412.2686,False,1773.522268355612,,,6721.271419178104,0.2638670807572421,,,,12161.883945874606,0.14582627792277222,
2003,河北省,石家庄市,130100,东部,1377.9438,15188.0,973.2888635282928,534.98,False,2219.8261549378312,,,7482.0487228539005,0.296686941927734,,,,14318.346812725462,0.15503369096807712,
2004,河北省,石家庄市,130100,东部,1633.4594,17871.0,980.8142653352352,716.7336,False,2825.5684471909394,,,8460.415296444824,0.333975147576772,,,,15785.191141905265,0.1790012184071592,
2005,河北省,石家庄市,130100,东部,1786.775,18671.0,991.2365192582024,929.0289,False,3613.318924831392,,,8820.561836566118,0.40964725283736264,,,,14990.221486803131,0.24104506581256535,
2006,河北省,石家庄市,130100,东部,2026.632,21000.0,1004.2776985259152,1099.4463,False,4532.0992785898225,,,9713.236303395131,0.46659003621745393,,,,15641.85556694212,0.2897417930496732,
2007,河北省,石家庄市,130100,东部,2360.723,24243.0,1020.8998573466477,1390.1235,False,5695.617814660331,,,10932.223981023177,0.5209935164653717,,,,16254.010045449102,0.3504130856775879,
2008,河北省,石家庄市,130100,东部,2838.3712,28923.0,1033.117945791726,1731.0339,False,7141.870823927315,,,12536.482878319988,0.5696869603099075,,,,17590.634121188195,0.4060041710108005,
2009,河北省,石家庄市,130100,东部,3001.2797,30428.0,1044.8015596766522,2436.3602,False,9221.137482730948,,,13143.40585655143,0.7015789958380234,,,,17055.787863178983,0.5406456480757521,
2010,河北省,石家庄市,130100,东部,3401.0186,33915.0,1057.361711840228,2957.9966,False,11718.0772085944,20916.441781237772,1.7849721766551432,14364.809614963544,0.8157488698205861,2.188139319209508,1.0,Green,16913.053943892966,0.6928421825808467,2.576304130337586
2011,河北省,石家庄市,130100,东部,4082.6833,39919.0,1066.0629576795054,3026.9778,False,14159.15114816468,24701.111977420143,1.744533391793188,16254.99130194695,0.8710648246528905,2.0027595448919255,1.0,Green,19039.720035243972,0.7436638312934756,2.3458628998520363
2012,河北省,石家庄市,130100,东部,4500.2098,43552.0,1074.61455064194,3673.3348,False,17124.528390756444,27213.755522749896,1.5891681745489388,17428.672159226473,0.9825492288975658,1.6173929283238133,0.9900690541324134,Green,20026.091632019004,0.8551108576461642,1.8584352664207657
2013,河北省,石家庄市,130100,东部,4863.6583,48491.0,1072.369757489301,4186.2462,False,20454.548171218623,31375.387501455516,1.5339076296783465,18765.132340682165,1.0900295185701334,1.4072165969326027,0.9435093945102653,Green,24495.592460353644,0.8350297386897054,1.8369497020373091
2014,河北省,石家庄市,130100,东部,5170.2653,48970.0,1095.5659533999049,4883.9608,False,24315.781562657692,33693.049354104885,1.385645337670251,19310.07348201758,1.2592278110853208,1.1003928959256164,0.861246248538726,Green,23066.913087549212,1.0541411185089427,1.3144780270313459
2015,河北省,石家庄市,130100,东部,5440.5988,51043.0,1099.7776129339038,5689.8536,False,28789.846084524805,35749.81099707465,1.2417506815464008,19962.3076137923,1.4422103216480546,0.8610052659499878,0.779191970013408,Yellow,25066.318599512884,1.1485470421286468,1.0811491702116234
2016,河北省,石家庄市,130100,东部,5927.7293,55177.0,1109.5691868758915,5678.4633,False,33028.81708029856,61504.72310658374,1.862153372222066,21283.25919563639,1.551868385226935,1.199942849502509,0.8902140802569862,Green,29102.516005756606,1.1349127709015028,1.640789865059752
2017,河北省,石家庄市,130100,东部,6177.0284,57024.0,1040.0874940561102,6070.758409567792,True,37448.13463585143,67710.3049382893,1.8081088843732689,20403.934010575907,1.8353389408356766,0.9851634726117623,0.8242482033869328,Green,28793.867888958972,1.3005593684136803,1.390254784430685
2018,河北省,石家庄市,130100,东部,6082.618,55723.0,1049.7080361388491,5977.972252108866,True,41553.70015616772,64544.24450262974,1.5532730962599872,20261.515911488983,2.050868273513796,0.7573734092627663,0.7362973725021622,Yellow,27470.218563926133,1.5126818179283072,1.0268339830958448
2019,河北省,石家庄市,130100,东部,5810.0,52859.0,1124.534474560152,5710.044389562605,True,45186.05953792193,69261.92612320837,1.532816245352862,20928.746686125603,2.159042785293844,0.7099517692717918,0.7146703722170813,Yellow,26554.416491824162,1.7016400850620936,0.9007875747690375
2020,河北省,石家庄市,130100,东部,5935.0,52961.0,1124.0,5832.893881592781,True,48759.650442618615,70639.704288,1.4487327871870264,20947.224134079494,2.327738039680899,0.6223779319195333,0.6706367813626167,Yellow,25603.200084583666,1.9044357846493585,0.760714957608174
2021,河北省,石家庄市,130100,东部,6490.0,57830.0,1124.0,6378.345626206765,True,52700.01354669445,64097.757338,1.216275917675176,22292.094125617943,2.3640674245194355,0.5144844453505463,0.606958527672641,Yellow,26925.03070913073,1.9572870358444192,0.6214090705150184
2022,河北省,石家庄市,130100,东部,7101.0,63319.0,1123.0,6978.833943250268,True,57043.84681260999,63866.576585,1.119605008315845,23747.689336056006,2.402079882609909,0.4660981578595011,0.5739226546674808,Orange,29678.91771356735,1.9220325809432433,0.5825109414983983
2023,河北省,石家庄市,130100,东部,7534.0,67099.0,1123.0,7404.384583642799,True,61596.03905562229,59981.3273085,0.973785461340068,24742.160748961174,2.48951737403163,0.39115431428505304,0.5152910033919758,Orange,32330.64212244881,1.9051907111010649,0.5111223016499431
1990,河北省,唐山市,130200,东部,121.82,1872.0,673.550789648308,24.6205,False,70.60061375280614,,,1171.8269429056566,0.06024832777589598,,,,946.2589055053828,0.07461025026242622,
1991,河北省,唐山市,130200,东部,141.85,2149.0,679.0423888520239,24.3518,False,91.42238306516585,,,1302.6738085215331,0.07018056436470883,,,,1183.5380743197356,0.0772449869157888,
1992,河北省,唐山市,130200,东部,189.19,3372.0,684.288095554081,36.2961,False,123.14736391190756,,,1805.6909189731334,0.06819958090166363,,,,1856.7478499666977,0.06632422593844195,
1993,河北省,唐山市,130200,东部,273.38,4595.0,688.273603185136,58.0945,False,175.08449571631218,,,2260.914418293001,0.07743968294408138,,,,2671.144419904227,0.06554662279270912,
1994,河北省,唐山市,130200,东部,386.4908,5818.0,692.4435301924353,64.762,False,231.09227093049657,,,2688.1350843519435,0.08596750672081956,,,,3715.0128655940093,0.06220497190486748,
1995,河北省,唐山市,130200,东部,498.5998,7041.0,696.1421632382217,83.1637,False,302.70135738397175,,,3093.270801224671,0.09785802046950687,,,,4805.603041917464,0.06298925540533039,
1996,河北省,唐山市,130200,东部,607.28,8264.0,700.9268214996682,92.4379,False,380.00418951477315,,,3488.5207167986046,0.10892989331693027,,,,5853.622379925169,0.06491778335718865,
1997,河北省,唐山市,130200,东部,710.8752,9487.0,705.2401857996019,192.5887,False,553.5926800390345,,,3870.312834106913,0.14303564176015185,,,,6929.817350059558,0.07988560911122379,
1998,河北省,唐山市,130200,东部,781.1579,10710.0,707.0741340411414,220.3383,False,746.2513460370827,,,4228.103861306449,0.1764978748195881,,,,7875.15227902476,0.09476024330662171,
1999,河北省,唐山市,130200,东部,832.5611,11933.0,711.1313603185137,210.1352,False,919.0739787352286,,,4590.779206707196,0.20019999598160765,,,,8811.79743586378,0.10430039789551018,
2000,河北省,唐山市,130200,东部,915.0473,13156.0,716.9713072329131,121.1533,False,994.2735797984672,,,4959.789260914008,0.2004669004052077,,,,10060.533756601008,0.09882910826138777,
2001,河北省,唐山市,130200,东部,1006.4571,14379.0,717.3401459854015,122.1448,False,1066.7047008085435,,,5284.480881194836,0.2018560999254403,,,,11245.784323506683,0.09485373986577768,
2002,河北省,唐山市,130200,东部,1102.2878,15715.0,719.9220172528202,232.5423,False,1245.9117657681163,,,5647.8330417412735,0.22059996401451545,,,,12189.567099329191,0.10221132183083684,
2003,河北省,唐山市,130200,东部,1295.322,18387.0,723.6206502986065,314.8635,False,1498.4796774797103,,,6344.313382130683,0.2361925691912241,,,,14688.945271067114,0.10201410991919706,
2004,河北省,唐山市,130200,东部,1626.3343,22965.0,727.5037027206371,461.056,False,1884.611693605725,,,7465.372276425825,0.25244711500281874,,,,17841.9131694714,0.10562834129416178,
2005,河北省,唐山市,130200,东部,2027.6374,28006.0,732.0527140013272,635.7025,False,2426.0836089254385,,,8645.072235386451,0.2806319649932905,,,,21620.1649936768,0.11221392665758978,
2006,河北省,唐山市,130200,东部,2362.141,32429.0,736.775899137359,765.4807,False,3070.2601284791667,,,9652.78211737141,0.3180699710349665,,,,23561.540531836552,0.13030812328805944,
2007,河北省,唐山市,130200,东部,2779.419,37765.0,742.4519177173191,1036.7895,False,3953.5366220552087,,,10835.103791759924,0.36488221045578406,,,,24731.04745126898,0.15986126870871165,
2008,河北省,唐山市,130200,东部,3561.19,48054.0,747.3185401459854,1362.1892,False,5118.048990952449,,,12934.194084517927,0.3956991025114345,,,,29691.005269192006,0.17237708674899738,
2009,河北省,唐山市,130200,东部,3812.7192,51179.0,751.9187790311878,2179.976,False,7042.122541404826,,,13608.090503193356,0.5174952753108365,,,,29297.433187426865,0.24036653642500622,
2010,河北省,唐山市,130200,东部,4469.1588,59389.0,753.0457863304579,2665.771,False,9355.787414334583,,,15141.554339376196,0.617888177437933,,,,30784.61607470342,0.3039111285855046,
2011,河北省,唐山市,130200,东部,5442.4541,71565.0,755.1973457199736,2545.0636,False,11433.061643617855,18447.01585832855,1.6134799613038044,17327.224080994907,0.6598322726234047,2.44528803492564,1.0,Green,35771.413937433645,0.31961447382580316,5.048206803622999
2012,河北省,唐山市,130200,东部,5861.6363,76643.0,760.0127405441274,3017.1685,False,13878.57706143696,16912.790911140433,1.2186257161863043,18305.771192631244,0.758153093655164,1.60736100186723,0.9879879971398977,Green,36365.91677186851,0.38163693626920947,3.1931545413274067
2013,河北省,唐山市,130200,东部,6121.2139,82831.0,756.8366290643664,3575.8674,False,16760.515608365113,19585.219692996205,1.16853324507638,19257.654512320794,0.8703300600621927,1.3426322939976105,0.927795174292443,Green,42187.61654546445,0.397285198378125,2.9412956985228593
2014,河北省,唐山市,130200,东部,6225.3023,80450.0,771.6926343729265,4146.2408,False,20068.730627946858,18803.410916847355,0.9369506853942486,19239.377619701932,1.0431070601470827,0.8982306046918468,0.7933490677703366,Yellow,37094.232167704235,0.5410202464150079,1.731821852514423
2015,河北省,唐山市,130200,东部,6103.0601,78398.0,773.4958460517586,4543.8766,False,23609.17069654951,17124.31315233805,0.7253246364490378,18935.58030833195,1.246815271151796,0.5817418612293623,0.6480527338180265,Yellow,35945.1748968855,0.656810566766644,1.1043132878018023
2016,河北省,唐山市,130200,东部,6354.8675,81239.0,778.659588586596,4975.1053,False,27403.817461722032,18117.67688748507,0.6611369716205434,19549.813766882788,1.401743146430574,0.47165343615488714,0.5778855983777541,Orange,38790.00036548088,0.7064660274174325,0.9358368923094652
2017,河北省,唐山市,130200,东部,6530.1459,82972.0,773.5368281353683,4774.485237380111,True,30808.11182601604,21778.19422674983,0.7068980517124436,19711.751836735624,1.562931193593904,0.4522899374008634,0.5638640205826426,Orange,38890.898591118406,0.7921676521264991,0.8923591487418637
2018,河北省,唐山市,130200,东部,6954.97,87855.0,776.6104844061049,5085.093365436375,True,34352.79960015161,25195.609980313737,0.7334368748275917,20608.199909548694,1.6669480959486631,0.43998782962116856,0.5546403923381145,Orange,42242.28785960494,0.8132324582968949,0.9018785063788348
2019,河北省,唐山市,130200,东部,6890.0,86667.0,774.5613802256139,5037.590857740095,True,37672.750477884125,30017.59587101049,0.796798627396011,20356.111793342705,1.8506849864228334,0.4305425468091863,0.5473819589888997,Orange,41746.7979744573,0.9024105393887724,0.8829668899209719
2020,河北省,唐山市,130200,东部,7211.0,93470.0,772.0,5272.288486961368,True,41061.40144095129,33128.508672,0.8068041398840404,21402.134693964126,1.9185656958103114,0.42052463548467883,0.5395073642492432,Orange,44380.717874221154,0.9252081401054147,0.8720244720200108
2021,河北省,唐山市,130200,东部,8231.0,106784.0,772.0,6018.056654580366,True,45026.38802348409,30800.404484,0.6840523043495217,23516.60405689438,1.9146636952576355,0.35727021201886644,0.4849842246054752,Orange,50266.83153208196,0.8957474869834745,0.7636664509695037
2022,河北省,唐山市,130200,东部,8901.0,115571.0,772.0,6507.923980369315,True,49282.992602679195,31174.551196,0.6325620574085277,24869.786532625396,1.9816411587621536,0.31921120259919417,0.4473090506124768,Orange,54373.369965333375,0.9063810581190823,0.6978985844223372
2023,河北省,唐山市,130200,东部,9133.0,118418.0,772.0,6677.5496812395195,True,53496.39265378475,27688.310364,0.5175734099155397,25301.6893639275,2.1143407416128626,0.24479186335913106,0.35852421542147755,Red,56008.98344557485,0.9551395037506504,0.5418825290788705
1990,河北省,秦皇岛市,130300,东部,46.67,1906.0,257.6471880199667,13.158,False,50.344876061582,,,448.48592699952326,0.11225519694319308,,,,350.4641176838681,0.1436520132055145,
1991,河北省,秦皇岛市,130300,东部,56.44,2277.0,260.3848918469218,14.8509,False,62.6785322585029,,,514.0967846238004,0.12191971265560247,,,,468.6519528495504,0.13374217663534277,
