year,province,city,city_code,region,Q_real,K_real,Kstar_real,OCR_real,UCI_real,UCI_norm,signal
2016,广东省,珠海市,440400,东部,1.88748965893223,7548.705981592923,7629.986437579259,0.989347234539499,1.9078131449073892,0.7346225514180112,Yellow
2015,吉林省,白城市,220800,中部,0.6986992887584469,3355.6675949228347,2257.263761064855,1.486608544736399,0.46999547475515024,0.35673322190770285,Orange
2016,吉林省,白城市,220800,中部,0.632509513930458,3916.924215176693,2228.7326497312197,1.7574670589803876,0.3598983609385059,0.2847418414303207,Red
2015,湖南省,益阳市,430900,中部,1.0467454344625196,5155.6753023303545,4999.772563579468,1.0311819661331298,1.0150928437856142,0.5644288231933497,Yellow
2016,湖南省,益阳市,430900,中部,0.9521221412332392,6213.571537213837,5375.182996243252,1.1559739531763922,0.8236536287145504,0.5080591756761365,Orange
2015,江苏省,盐城市,320900,东部,0.9959307132145611,16178.539268592465,14624.349488123922,1.1062741137122485,0.9002567273969598,0.5320462556090515,Yellow
2016,江苏省,盐城市,320900,东部,0.8774808371992416,19252.446105162842,15553.650699505313,1.2378088255367063,0.7088985141294103,0.4675894676657753,Orange
2015,辽宁省,盘锦市,211100,东部,0.27305502461266834,6720.193754357519,3653.1356013389213,1.8395686576470036,0.14843426662962048,0.04584730999041287,Red
2016,辽宁省,盘锦市,211100,东部,0.2792212795907583,6985.605366639642,3138.102354163553,2.226060395184791,0.1254329308381498,0.0004325565518400805,Red
2015,四川省,眉山市,511400,西部,0.9171422695376238,4497.335829246871,4421.417139380941,1.0171706689219013,0.9016601614257147,0.5324664178016445,Yellow
2016,四川省,眉山市,511400,西部,0.78779247016601,5407.021937784527,4688.920816011567,1.1531484855365466,0.6831665479744868,0.45761654284109404,Orange
2016,宁夏回族自治区,石嘴山市,640200,西部,0.28236838666712494,3022.2979017703688,1698.578517817514,1.7793100937445554,0.15869543350528692,0.06387733124221352,Red
2010,河北省,石家庄市,130100,东部,1.7849721766551432,11718.0772085944,15499.07328064762,0.7560501841891264,2.3609175871963433,0.7921001010234762,Green
2011,河北省,石家庄市,130100,东部,1.744533391793188,14159.151148164681,17538.506121426577,0.8073179693945894,2.160899989754247,0.7682220817962168,Green
2012,河北省,石家庄市,130100,东部,1.5891681745489388,17124.528390756444,18804.86231427994,0.9106436465505258,1.745104334246037,0.710577909905393,Yellow
2013,河北省,石家庄市,130100,东部,1.5339076296783465,20454.548171218623,20246.851094101472,1.0102582409556842,1.5183322119969054,0.6730309638423069,Yellow
2014,河北省,石家庄市,130100,东部,1.385645337670251,24315.781562657692,20834.821482125182,1.1670741495682566,1.1872813207137285,0.6066917781644127,Yellow
2015,河北省,石家庄市,130100,东部,1.2417506815464008,28789.846084524805,21538.556851787635,1.3366655102584246,0.9289913385333975,0.5405210287423099,Yellow
2016,河北省,石家庄市,130100,东部,1.862153372222066,33028.81708029856,22963.812453216666,1.4382985032466609,1.2946918654358888,0.6300522069973744,Yellow
2011,福建省,福州市,350100,东部,2.433429983254478,10839.587063471205,14922.93168129572,0.7263711511229026,3.3501192599576957,0.8864910103408009,Green
2012,福建省,福州市,350100,东部,2.166570352359853,13532.384910297644,16296.498160571457,0.8303860606715224,2.609112140692458,0.8190622377051737,Green
2013,福建省,福州市,350100,东部,2.1380056489344996,16689.98376478276,18819.348068641757,0.8868523874423095,2.4107796057250606,0.7977374175957577,Green
2014,福建省,福州市,350100,东部,1.8872407023799902,20244.101376543622,19107.744901381535,1.059470988388584,1.7813047483729716,0.7161159454615194,Yellow
2015,福建省,福州市,350100,东部,1.7245633408044072,24085.50750771644,20218.020179995132,1.1912891219461745,1.4476446641156582,0.6601716724107419,Yellow
2016,福建省,福州市,350100,东部,2.099211968353732,28065.592232330615,21807.316553953406,1.2869805490690993,1.631113982159355,0.6923573251043029,Yellow
2011,河北省,秦皇岛市,130300,东部,2.756241893093916,2724.428918312716,4529.519922776965,0.6014829308096782,4.58241082483195,0.9709784237011362,Green
2012,河北省,秦皇岛市,130300,东部,2.348811686834047,3311.9426723970805,4740.721187178288,0.6986157889551764,3.3620936199378515,0.8874533905537678,Green
2013,河北省,秦皇岛市,130300,东部,2.101845831586263,3916.6337387772264,4949.937845381328,0.791249074456914,2.656364347761035,0.8239034676999762,Green
2015,河北省,秦皇岛市,130300,东部,1.2588167717508194,5161.165084246448,5076.061344952456,1.0167657034678308,1.23805982780245,0.6179879215940977,Yellow
2016,河北省,秦皇岛市,130300,东部,1.3046000444643961,5777.7658300341245,7786.65845330995,0.7420083807038067,1.7582012257421706,0.712594658999835,Yellow
2011,浙江省,绍兴市,330600,东部,2.124254040869001,7486.24247923242,13349.93945684083,0.5607697700378925,3.788103700250212,0.9196326587188576,Green
2013,浙江省,绍兴市,330600,东部,1.3468701861416827,10394.755707507258,15101.758784376398,0.6883142457725656,1.9567663961828254,0.7414563497284556,Yellow
2015,浙江省,绍兴市,330600,东部,1.2192300817642272,14153.556461025299,15179.826631343049,0.9323924972766998,1.307636092445309,0.6327355569235122,Yellow
2016,浙江省,绍兴市,330600,东部,1.0919347894778462,16328.361037974031,15981.261894038753,1.0217191324587924,1.0687230519507627,0.5783157353269182,Yellow
2015,黑龙江省,绥化市,231200,中部,1.4906583943399783,3449.307069392645,4067.4599460340833,0.8480248398649484,1.757800390112832,0.712533158748578,Yellow
2016,黑龙江省,绥化市,231200,中部,1.266810412515019,4047.417015923013,4150.435964969199,0.9751787643718169,1.2990545516350154,0.630959581366867,Yellow
2011,四川省,绵阳市,510700,西部,2.490114905628814,3428.211214850973,5995.950026936283,0.5717544675072396,4.355217225473248,0.9572624381096837,Green
2012,四川省,绵阳市,510700,西部,2.0091223741195434,4117.279654108424,6231.83157651956,0.6606853223732179,3.040967168610112,0.860375638634249,Green
2013,四川省,绵阳市,510700,西部,1.7680881325784488,4841.519171403003,6180.532934816079,0.7833497891629757,2.2570863706591213,0.7799688252083288,Green
2015,四川省,绵阳市,510700,西部,1.3232611206584832,6465.7341121912095,7591.557824250642,0.8517005681675669,1.5536694116636303,0.6792366453392404,Yellow
2016,四川省,绵阳市,510700,西部,1.3268708174833816,7372.419606581649,7948.633180809715,0.9275078417734497,1.4305763873072237,0.6569725544110548,Yellow
2015,山东省,聊城市,371500,东部,1.1372261759752536,9805.492014000643,10118.233989368347,0.969091248957445,1.1734975186275691,0.6035420121242665,Yellow
2016,山东省,聊城市,371500,东部,1.0354178904177873,11672.79071330061,10759.112573508279,1.084921329110548,0.9543714024561163,0.5477912003934209,Yellow
2015,广东省,肇庆市,441200,东部,1.2147020555850883,6529.145271762161,7401.577303572298,0.8821289036069291,1.3770119657323365,0.6466792379665527,Yellow
2016,广东省,肇庆市,441200,东部,1.0804629109480286,7576.431908174052,7770.987109944405,0.9749639011083439,1.1082081190080504,0.5881015153834495,Yellow
2015,四川省,自贡市,510300,西部,1.5263646556041799,3079.6390757527975,4260.004621511589,0.7229191865665255,2.111390434736675,0.761970249299638,Green
2016,四川省,自贡市,510300,西部,1.5907831926076865,3481.6268219651574,4471.970516979151,0.7785442253579573,2.043279162306136,0.7531255911980536,Yellow
2016,浙江省,舟山市,330900,东部,0.7584653161893838,6168.061866420985,3758.266247830881,1.6411987495513232,0.46214105171402053,0.3521874810141925,Orange
2015,安徽省,芜湖市,340200,中部,0.6221376608367527,12376.915755746993,7953.483658382782,1.5561628447808553,0.3997895611781969,0.31309498097835453,Orange
2016,安徽省,芜湖市,340200,中部,0.6075215266369529,14764.967767959644,8528.17331697442,1.7313165691146952,0.35090146855557885,0.27791329854395685,Red
2010,江苏省,苏州市,320500,东部,1.7409800537616043,17228.956601397615,32792.108189788436,0.52539948031651,3.313631092122145,0.8835370999600083,Green
2011,江苏省,苏州市,320500,东部,1.6939926823967135,20647.489671327734,35284.77292900289,0.5851671403093032,2.894886889071242,0.8470969339713339,Green
2012,江苏省,苏州市,320500,东部,1.4864259657641676,24757.625187761347,38477.13606147587,0.6434373168576133,2.3101332900980935,0.7862347825692247,Green
2013,江苏省,苏州市,320500,东部,1.4178649838522992,29341.88202837328,41416.01045046202,0.708467129239049,2.0013137170883297,0.7475281151536256,Yellow
2014,江苏省,苏州市,320500,东部,1.2839776977366608,33928.78702695461,43076.49043876383,0.7876404665599834,1.6301570986371843,0.6921990429964265,Yellow
2015,江苏省,苏州市,320500,东部,1.328822291944724,38197.78947560688,45058.60114497756,0.8477358041521131,1.5674957757314296,0.6816264021667825,Yellow
2016,江苏省,苏州市,320500,东部,1.673686694704583,41936.38640182654,47890.37910565426,0.8756745547849556,1.9113113262901646,0.7351166780581149,Yellow
2015,广东省,茂名市,440900,东部,2.877936438602908,4139.936392137189,9698.507850739372,0.42686323049391334,6.742057485890541,1.0,Green
2016,广东省,茂名市,440900,东部,2.5406135487111263,5195.699172530329,10357.522813822083,0.5016353104814487,5.064662506059932,0.9979682418360375,Green
2015,湖北省,荆州市,421000,中部,1.1211635645024642,7673.879527996324,6206.10902085917,1.2365041449004317,0.906720425585589,0.5339759560525638,Yellow
2016,湖北省,荆州市,421000,中部,0.9969859627867966,9291.858351596507,6613.304400764693,1.4050250507933817,0.709585898289731,0.4678508851451033,Orange
2015,湖北省,荆门市,420800,中部,0.5995005706350099,5732.758937770688,4534.88748794893,1.2641457925924287,0.47423372695454125,0.35915465192247725,Orange
2016,湖北省,荆门市,420800,中部,0.5106869670229298,6977.579690882154,4844.640292935721,1.4402678566366647,0.354577771537229,0.28072449130221927,Red
2015,福建省,莆田市,350300,东部,1.587419758678431,6889.974461012032,6366.205954892035,1.0822732581746768,1.4667458025856763,0.6637073883806821,Yellow
2016,福建省,莆田市,350300,东部,1.338065957120082,8483.55363796143,6898.550115635964,1.2297589342335808,1.0880717511956934,0.5831553884237991,Yellow
2015,山东省,莱芜市,371200,东部,0.7042982991618724,3301.7225673372564,2388.695067957328,1.3822285697440218,0.5095382302019,0.3785225211813079,Orange
2016,山东省,莱芜市,371200,东部,0.6568819462986937,3772.3095389703935,2475.2378462279235,1.524019012847234,0.4310195219096908,0.3333827604579998,Orange
2015,山东省,菏泽市,371700,东部,2.499083418352357,5904.967751635832,11074.439223882482,0.5332069310472649,4.686892222957304,0.9770593525849589,Green
2016,山东省,菏泽市,371700,东部,2.2556115859618386,6827.925564054041,11639.205002886432,0.5866316094922951,3.845022241324458,0.9236553714281959,Green
2015,江西省,萍乡市,360300,中部,0.4563958983391786,5340.014966422295,3090.1036017106017,1.7281022433895747,0.2641023701491087,0.2012644136053711,Red
2016,江西省,萍乡市,360300,中部,0.4032930133874025,6235.878918101181,3306.1798007870325,1.8861281883752168,0.21382057480134187,0.14429750379036638,Red
2016,辽宁省,营口市,210800,东部,0.20837709886275035,7448.575829780411,4308.649318325654,1.7287496102548758,0.12053630995875023,0.0,Red
2015,辽宁省,葫芦岛市,211400,东部,1.5630961761370137,3270.0530646074426,3141.2514373411186,1.0410032847849158,1.501528572467443,0.6700291721414764,Yellow
2016,辽宁省,葫芦岛市,211400,东部,1.3817979970902434,3284.5786113770705,2913.627757483481,1.127315801732333,1.2257417087269162,0.615290791275001,Yellow
2015,安徽省,蚌埠市,340300,中部,1.0629519490352088,5803.294982783715,4726.082638212419,1.2279292232136545,0.8656459419161976,0.5214717530184744,Yellow
2016,安徽省,蚌埠市,340300,中部,0.8675637404097707,7179.559233644529,5084.920819924609,1.4119313727585194,0.6144517765865586,0.42902291809152265,Orange
2015,河北省,衡水市,131100,东部,1.3336094734112351,5489.125194392036,5191.752603056728,1.0572778816849295,1.2613613663098013,0.6230173353734861,Yellow
2016,河北省,衡水市,131100,东部,1.2183011526507692,6445.503334672434,5802.615384767621,1.110792790366987,1.0967852539340512,0.5853068405777707,Yellow
2015,湖南省,衡阳市,430400,中部,1.0110101032103518,8351.773185986818,9452.738058084988,0.8835295270711001,1.144285586653623,0.5967426194852585,Yellow
2016,湖南省,衡阳市,430400,中部,0.9017976546580481,10216.365826687477,10095.538316558757,1.0119684068684618,0.8911322216556766,0.5292984699659703,Yellow
2015,浙江省,衢州市,330800,东部,1.2603202923223755,4942.548301016235,4534.58331550743,1.0899674693623207,1.1562916580067466,0.599557938925325,Yellow
2016,浙江省,衢州市,330800,东部,1.20284863647409,5677.159085965423,4807.4332942561505,1.180912711310713,1.0185753993104452,0.5653526232896882,Yellow
2015,湖北省,襄阳市,420600,中部,0.9468966925060501,11055.342004711263,10798.606057117251,1.0237749155989257,0.9249071041676182,0.5393325674146269,Yellow
2016,湖北省,襄阳市,420600,中部,0.9043774265247874,13691.2193044757,11514.531904643824,1.1890382881265036,0.7605957146676586,0.4865756672601031,Orange
2015,青海省,西宁市,630100,西部,0.6904351281569829,5402.400301791378,4419.256267226047,1.222468210738647,0.56478779741831,0.4062899537732647,Orange
2016,青海省,西宁市,630100,西部,0.8693632810146367,6508.368586701808,4748.565632913761,1.370596742222602,0.634295452654331,0.43759613451892343,Orange
2010,陕西省,西安市,610100,西部,1.9376771532698418,11779.30907549071,16627.32711562792,0.7084307052827157,2.7351682229761156,0.8317889072583416,Green
2011,陕西省,西安市,610100,西部,1.6436333422621687,14542.463621716175,18987.024846006683,0.765915868318607,2.1459711310987584,0.7663521485391065,Green
2012,陕西省,西安市,610100,西部,1.2895235550576836,17981.332840630366,20743.343524699954,0.8668483371168805,1.487599963964414,0.667515399932714,Yellow
2013,陕西省,西安市,610100,西部,1.1110626816403608,22137.483298598847,23684.25201682136,0.9346921018605973,1.1886937735203715,0.6070124728399018,Yellow
2014,陕西省,西安市,610100,西部,0.9833943830693589,26855.142333668904,24842.34648978719,1.081022774749124,0.90968886691363,0.5348575625397186,Yellow
2015,陕西省,西安市,610100,西部,0.8241664842200719,30599.317116985458,25713.9323990286,1.189989793943046,0.6925828174451698,0.46130891931672613,Orange
2016,陕西省,西安市,610100,西部,0.7765390648012327,34166.354861136184,27215.668389734852,1.2553928263625882,0.6185626112355601,0.4308214705498406,Orange
2015,河南省,许昌市,411000,中部,0.9195901982163096,8647.687326036761,7720.394569759309,1.120109503199441,0.8209824089427192,0.5071829825609782,Orange
2016,河南省,许昌市,411000,中部,0.829577923286383,10479.089759734923,8275.272841446107,1.2663135053688088,0.6551125923945443,0.4463063330838092,Orange
2015,广西壮族自治区,贵港市,450800,西部,1.7856872943342164,3400.634371548268,4225.11710545024,0.8048615663602742,2.2186266172571876,0.7753331330061544,Green
2016,广西壮族自治区,贵港市,450800,西部,1.6140786927325026,4072.2912529708547,4565.445323679781,0.891981168156573,1.809543463869606,0.7203583929902121,Yellow
2011,贵州省,贵阳市,520100,西部,1.6039996441834976,5598.806279484303,7169.919548212505,0.7808743517742973,2.0541072203727793,0.7545512129182667,Yellow
2012,贵州省,贵阳市,520100,西部,1.1963819020319153,7216.215965510088,8181.138135178141,0.8820552649613657,1.3563570782430705,0.6426026908642496,Yellow
2013,贵州省,贵阳市,520100,西部,0.9548190822953491,9885.786267234584,10674.154540588499,0.9261423215903289,1.0309636651263034,0.5686133863339178,Yellow
2014,贵州省,贵阳市,520100,西部,0.8606241613818235,11727.556953872854,10781.683340775864,1.087729678492758,0.7912114364428952,0.49722010551467133,Orange
2015,贵州省,贵阳市,520100,西部,0.8095511820317176,13945.62490617921,12145.686610394918,1.148195680781341,0.7050637757849972,0.46612641954717515,Orange
2016,贵州省,贵阳市,520100,西部,0.7613046081591311,16629.075060870247,13093.666393199082,1.2700090686217174,0.599448166921627,0.4223549330249381,Orange
2015,四川省,资阳市,512000,西部,1.3886720284907628,4156.331279430078,5150.521886335094,0.8069728410352525,1.7208410963487417,0.7068013727097012,Yellow
2016,四川省,资阳市,512000,西部,0.8320700472849631,4678.765215458574,3728.338498506038,1.254919642444852,0.6630464765567878,0.44955333776007284,Orange
2015,江西省,赣州市,360700,中部,2.1882903729507874,8141.169497354043,9145.269923734439,0.8902054904060859,2.458185662225643,0.8029899714417648,Green
2016,江西省,赣州市,360700,中部,1.999617944905927,9939.62112248634,9971.98632116465,0.9967543879788907,2.0061290615038407,0.7481763313387966,Yellow
2015,内蒙古自治区,赤峰市,150400,西部,1.0441150713917184,8168.114203382844,7057.70403833063,1.1573330588845236,0.9021733747051791,0.5326199010832777,Yellow
2016,内蒙古自治区,赤峰市,150400,西部,1.0119821832616491,9225.493093213701,7254.8839451497015,1.271625178702061,0.7958179817535325,0.4987859593701765,Orange
2015,吉林省,辽源市,220400,中部,0.4274855588906068,3490.4451747858393,2081.0824924996255,1.6772257646516469,0.25487657529479574,0.19167351180182604,Red
2016,吉林省,辽源市,220400,中部,0.38959403856575875,3974.392716046547,2154.9342354936093,1.8443220450002142,0.21123970166810727,0.14102197734924102,Red
2015,辽宁省,辽阳市,211000,东部,0.7170114451543527,3919.094260239071,3374.841233076304,1.1612677425618207,0.6174385276323837,0.4303308570458244,Orange
2016,辽宁省,辽阳市,211000,东部,0.7182672927030708,3920.953747227117,2454.038153818858,1.5977558218178127,0.44954759850968806,0.34473526310994324,Orange
2015,四川省,达州市,511700,西部,1.5526132688509944,6226.560561023014,6490.54598200655,0.9593277019043743,1.61843889816679,0.6902531151249705,Yellow
2016,四川省,达州市,511700,西部,1.3923570879402825,7380.357332971864,6797.748099937145,1.0857062110083346,1.2824436977726692,0.6274883324864686,Yellow
2015,山西省,运城市,140800,中部,1.0241852829126599,6389.114763165397,4781.224518199574,1.3362925624691837,0.7664379131319745,0.4886395711060703,Orange
2016,山西省,运城市,140800,中部,0.9156997801544152,7553.380225007127,5104.674744345217,1.4796986298440467,0.6188420815466497,0.43094330877479975,Orange
2015,江苏省,连云港市,320700,东部,0.9443360098987428,10493.366371712273,8534.860117448621,1.2294713946464912,0.7680829452484064,0.4892178820190521,Orange
2016,江苏省,连云港市,320700,东部,0.8967526403792557,12353.855753126658,9157.12107925113,1.3490982205224873,0.6647052280833605,0.45022728256516104,Orange
2015,吉林省,通化市,220500,中部,0.30158011358074316,5308.038023767889,2212.639340716307,2.398962147192726,0.1257127437102971,0.001033594374388075,Red
2016,吉林省,通化市,220500,中部,0.31654418028722936,6108.365622579495,2125.3607430737893,2.874037098165891,0.11013921166474737,0.0,Red
2015,内蒙古自治区,通辽市,150500,西部,0.568400353201588,8343.296692345255,6289.767297972738,1.3264873400061068,0.4285003980505168,0.33180167823849693,Orange
2016,内蒙古自治区,通辽市,150500,西部,0.586707041316749,9401.644057727992,6451.560098909319,1.4572667561939638,0.4026078539313482,0.31498975754517156,Orange
2015,四川省,遂宁市,510900,西部,1.303135563883971,4740.231533616562,3735.1718331122956,1.269079909950705,1.0268349169080997,0.5675310163135601,Yellow
2016,四川省,遂宁市,510900,西部,1.2116088662269968,5604.036156935734,3984.0515426663874,1.4066173835655618,0.8613634954203054,0.5201340559934945,Yellow
2016,贵州省,遵义市,520300,西部,1.0982683512782894,9971.574894707377,10320.331585534568,0.9662068328002151,1.1366803814617412,0.5949439416794047,Yellow
2015,河北省,邢台市,130500,东部,1.4452291928236334,9715.57823852395,7972.237802415998,1.2186764217670014,1.1859006763486448,0.606377936596515,Yellow
2016,河北省,邢台市,130500,东部,1.2686477867979415,11255.713726597753,8693.821561149976,1.2946796351211172,0.9798932124851564,0.5549095682266552,Yellow
2011,河北省,邯郸市,130400,东部,1.9929222408202831,8446.070396826097,11726.42082144607,0.7202598751512783,2.7669488605091375,0.8349049057826683,Green
2012,河北省,邯郸市,130400,东部,1.6798610447820994,10315.899076984791,12538.964920532568,0.8227073879194363,2.041869405148213,0.7529394270246508,Yellow
2013,河北省,邯郸市,130400,东部,1.43771686934766,12461.335123135552,12043.074257178981,1.0347304066241427,1.3894603465247337,0.6491066813204537,Yellow
2015,河北省,邯郸市,130400,东部,1.195246847219346,17625.870303629832,13492.036965470814,1.30639060274875,0.9149230289198739,0.5364050868714567,Yellow
2016,河北省,邯郸市,130400,东部,1.1083476951221027,20509.774588448337,14077.583356077017,1.4569101861929072,0.7607522451458433,0.4866311719899597,Orange
2015,湖南省,邵阳市,430500,中部,1.4753219305917993,6410.3930144738015,5966.201389390301,1.0744513294293763,1.3730933083542451,0.6459105538550329,Yellow
2016,湖南省,邵阳市,430500,中部,1.3451298500908033,7717.517163750111,6431.970276121813,1.1998682880113407,1.1210645897811158,0.5912126801984245,Yellow
2010,河南省,郑州市,410100,中部,2.211944006929238,10781.637606753917,24516.99294601525,0.4397618268477847,5.0298681510954815,0.9961087939352495,Green
2011,河南省,郑州市,410100,中部,2.2351989614249526,13245.05572641622,28201.49186893187,0.46965798078957716,4.759205747269944,0.9811892113800964,Green
2012,河南省,郑州市,410100,中部,2.1271417120697382,16144.024040095408,31880.22822962744,0.5063961250155727,4.200548951681501,0.9475091897417647,Green
2013,河南省,郑州市,410100,中部,1.8270656525051976,19737.033038090638,28934.438516189144,0.6821294640657204,2.678473440533229,0.8261391589435966,Green
2014,河南省,郑州市,410100,中部,1.63380832927176,24009.829586186104,31215.660066010634,0.7691597594096483,2.124146913933399,0.7635949870031601,Green
2015,河南省,郑州市,410100,中部,1.2467535167722852,29097.3412068768,28012.24123017224,1.0387366354512109,1.2002595019965914,0.6096242033709807,Yellow
2016,河南省,郑州市,410100,中部,1.5139231005082812,34641.11794653296,30384.745067986012,1.140082560147314,1.3279065511822776,0.6368847317043914,Yellow
2015,湖南省,郴州市,431000,中部,0.7228179053097953,8953.533135979751,7439.809220794673,1.2034627327477883,0.6006151130741142,0.4228795066394735,Orange
2016,湖南省,郴州市,431000,中部,0.6498631427407511,10833.219079180764,8029.966959625839,1.3490988361034981,0.48170165546781024,0.3633690939753062,Orange
2015,内蒙古自治区,鄂尔多斯市,150600,西部,0.18607507855050356,17608.104515595576,10701.997751800445,1.6453100555579248,0.11309423286020427,0.0,Red
2016,内蒙古自治区,鄂尔多斯市,150600,西部,0.1761192752936715,19777.774989815796,11123.528973743638,1.7780126285911548,0.09905400696350693,0.0,Red
2015,湖北省,鄂州市,420700,中部,0.3509094659629235,3401.8986714542802,2338.694832420672,1.4546141823613372,0.24123885922332836,0.17684054690831416,Red
2016,湖北省,鄂州市,420700,中部,0.3901015160217022,4085.061837881566,2498.608682026879,1.6349346207217017,0.23860374052725206,0.17387799899458084,Red
2016,甘肃省,酒泉市,620900,西部,0.35968479614618276,5891.704969289437,2311.589443018396,2.5487678995437206,0.14112104762876737,0.03221940659047037,Red
2010,重庆市,重庆市,500000,西部,2.1915138259198668,26095.900024629263,39978.77700776112,0.652743830046708,3.357387270536207,0.8870755503643503,Green
2011,重庆市,重庆市,500000,西部,2.0174934809645078,32370.5504233978,47198.924661041034,0.6858323713064828,2.9416714132657003,0.8514212191469445,Green
2012,重庆市,重庆市,500000,西部,1.6863174158973044,40006.228102227906,51608.07632815215,0.7751931664309013,2.175351240080389,0.7700199267358331,Green
2013,重庆市,重庆市,500000,西部,1.5018682734091766,49066.66099711651,50684.44350127668,0.9680812811110491,1.5513865444082444,0.6788400286889957,Yellow
2014,重庆市,重庆市,500000,西部,1.2467251559124763,59719.54674726068,60311.15216327601,0.9901907790716099,1.259075707694824,0.6225281254467082,Yellow
2015,重庆市,重庆市,500000,西部,0.995472036336918,72101.53840989765,64180.98811852871,1.1234096034286876,0.8861167229643584,0.5277760774317085,Yellow
2016,重庆市,重庆市,500000,西部,1.033487285458473,85742.22618940276,69369.81958079273,1.2360162777927026,0.8361437499060214,0.5121187398576816,Orange
2015,浙江省,金华市,330700,东部,2.5564925674698165,9594.484204068127,15361.765104994349,0.6245691259104601,4.093209960936049,0.940527026689805,Green
2016,浙江省,金华市,330700,东部,2.379013772966272,11198.77459386472,16266.529127641377,0.6884550788917148,3.4555831540905237,0.8948513755881548,Green
2015,广西壮族自治区,钦州市,450700,西部,0.9391491726149833,4044.9419817550443,4199.0808725561965,0.9632922309716507,0.9749369323446999,0.5535418161432571,Yellow
2016,广西壮族自治区,钦州市,450700,西部,0.8507262703335531,4793.584482667292,4708.642059254965,1.0180396858252094,0.8356513819438833,0.5119598609012477,Orange
2015,辽宁省,铁岭市,211200,东部,0.6468602942656915,5520.027345241133,3132.2547027924006,1.7623175217264535,0.3670509350846124,0.29004985347379897,Orange
2016,辽宁省,铁岭市,211200,东部,0.686200477468521,5366.268877979076,2660.3616517387136,2.017120068796617,0.34018821590422116,0.26954992749865325,Red
2015,安徽省,铜陵市,340700,中部,0.2687333017965852,4118.953080299565,1089.8948279129772,3.779220686996822,0.0711081262656126,0.0,Red
2016,安徽省,铜陵市,340700,中部,0.021125941408758914,5109.883726284586,2632.9075349838204,1.9407759894294911,0.010885306456707081,0.0,Red
2011,宁夏回族自治区,银川市,640100,西部,1.3834724178349238,3077.713866149311,4230.151514104535,0.7275658698955186,1.9015081315367308,0.7337296604245938,Yellow
2012,宁夏回族自治区,银川市,640100,西部,1.121707112000892,3827.529072841845,4828.891120249289,0.7926310570125777,1.4151692670592546,0.6540518388101786,Yellow
2013,宁夏回族自治区,银川市,640100,西部,0.9863140889631844,4768.130719199753,6063.069426877781,0.7864219232032008,1.254179289592788,0.621477126875196,Yellow
2015,宁夏回族自治区,银川市,640100,西部,0.586942377361959,7134.579344077776,6002.029099102778,1.1886945608351513,0.49377055864509534,0.3700438392653907,Orange
2016,宁夏回族自治区,银川市,640100,西部,0.6004787616350263,8486.038576873887,6455.1374476381625,1.31461779794926,0.45677060098512595,0.34903464372333015,Orange
2015,辽宁省,锦州市,210700,东部,1.0146444718221823,5102.000961357289,4810.704071912964,1.060551820500672,0.956713714699186,0.5484523878587636,Yellow
2016,辽宁省,锦州市,210700,东部,1.0212364115023873,5226.676213289425,4026.8414118125984,1.2979592883785174,0.7868015743222365,0.4957125434588398,Orange
2011,江苏省,镇江市,321100,东部,1.161285709870408,6078.080870506072,8135.393328245278,0.7471157970203577,1.5543583933064191,0.679356231906224,Yellow
2012,江苏省,镇江市,321100,东部,0.9602170928575199,7274.848926980768,8857.499886202006,0.8213208038888431,1.169113321263776,0.6025324103822184,Yellow
2013,江苏省,镇江市,321100,东部,0.8447361590757783,8664.255880631728,10601.843159214344,0.8172405260590365,1.0336444805904736,0.5693138557273788,Yellow
2015,江苏省,镇江市,321100,东部,0.6909863120715767,12395.783397270134,10786.189253950437,1.1492273225903378,0.6012616464026507,0.42316970212916716,Orange
2016,江苏省,镇江市,321100,东部,0.5976693421673761,14649.427827406627,11500.020206645439,1.2738610510389592,0.46917938316735397,0.3562644601339966,Orange
2011,吉林省,长春市,220100,中部,1.5153104661764625,12048.094669620865,16060.00436779534,0.750192490220025,2.019895541385698,0.7500209551428532,Yellow
2012,吉林省,长春市,220100,中部,1.2650134648099793,14516.606536139821,17230.125185234567,0.8425131204838774,1.5014762785930846,0.6700197780578582,Yellow
2013,吉林省,长春市,220100,中部,1.2210312247906279,17048.297209332828,18705.083130837073,0.9114258990502492,1.3396933596719194,0.6392683570541836,Yellow
2014,吉林省,长春市,220100,中部,1.04518574164296,19942.261548866187,19632.64461234167,1.0157705160276715,1.0289585345815324,0.568088274738827,Yellow
2015,吉林省,长春市,220100,中部,0.8959559255380322,23272.621571422875,20086.22093699308,1.158636143873204,0.7732849784427936,0.49103853881801085,Orange
2016,吉林省,长春市,220100,中部,0.8093753606204185,26768.03259285173,21232.768231758386,1.26069442762598,0.642007565738636,0.44085588617575183,Orange
2010,湖南省,长沙市,430100,中部,1.4157652893207076,11700.636080608545,19286.02295115278,0.6066899386277649,2.333589530960314,0.788959713214478,Green
2011,湖南省,长沙市,430100,中部,1.29648755278641,14625.846776578117,22044.884958227365,0.6634576140584307,1.9541377253260797,0.7410937572901785,Yellow
2012,湖南省,长沙市,430100,中部,1.062358278821478,17906.51083774921,24190.708687599737,0.740222664370646,1.4351874509607443,0.6578405564198361,Yellow
2013,湖南省,长沙市,430100,中部,0.9097102451116287,21604.57239586175,27615.303383185885,0.7823405774718417,1.1628059074366128,0.6010732651596074,Yellow
