year,province,city,city_code,region,huhuanyong,gdp_100m,gdp_primary_100m,gdp_secondary_100m,gdp_tertiary_100m,primary_share_pct,secondary_share_pct,tertiary_share_pct,gdp_per_capita,gdp_growth_pct,hukou_pop_10k,resident_pop_10k,urban_pop_10k,urbanization_rate_pct,pop_10k,fai_100m,re_invest_100m,res_invest_100m,avg_wage,land_area_km2,fiscal_revenue_100m,fiscal_expenditure_100m,loan_balance_100m,deposit_balance_100m,house_price,price_58,price_ajk,price_source,gov_bond_balance,lgfv_bond_balance,total_bond_balance,per_capita_area_m2,fai_imputed,V_100m,K_100m,urban_q,fai_gdp_ratio,re_gdp_ratio,debt_gdp_ratio
2023,江苏省,南京市,320100,东部,东南侧,17421.0,317.0622,5928.3663,11173.8294,1.82,34.03,64.14,183015.0,4.55,,955.0,,87.2,955.0,9876.078191274997,,,,,1619.9827,1838.6959,53901.8866,53178.2514,27096.0,26987.0,27205.0,both,22722.7079,4951.003,27673.7109,42.51,True,110001.76668,77673.70495499637,1.416203421012739,0.5669065031441937,,1.5885259686585156
1990,江苏省,无锡市,320200,东部,东南侧,160.44,17.53,107.67,35.24,10.926,67.109,21.965,3865.0,,417.72,,,,612.2183104125737,19.4656,,,,4650.0,21.4033,6.0707,,,,,,,,,,20.0,False,,55.616,,0.121326352530541,,
1991,江苏省,无锡市,320200,东部,东南侧,184.82,16.35,127.23,41.24,8.846,68.84,22.314,4406.0,,421.22,,,,617.3479764243616,26.7652,,,,4650.0,19.6316,6.7321,,,,,,,,,,20.0,False,,79.60040000000001,,0.1448176604263608,,
1992,江苏省,无锡市,320200,东部,东南侧,288.14,22.485,209.5307,93.6113,7.805,66.431,25.764,7090.0,,423.9,,,,621.2758349705305,39.5349,,,,4650.0,22.6848,7.3466,,,,,,,,,,20.0,False,,115.15528,,0.13720726035954744,,
1993,江苏省,无锡市,320200,东部,东南侧,441.4134,28.6201,291.8314,145.9825,6.764,64.021,29.214,9775.0,,426.53,,,,625.1304125736739,48.9919,,,,4650.0,34.6247,14.6039,,,,,,,,,,20.0,False,,158.38941599999998,,0.11098870129452346,,
1994,江苏省,无锡市,320200,东部,东南侧,607.241,34.7551,374.1321,198.3538,5.723,61.612,32.665,12459.0,,428.32,,,,627.7538703339883,55.8392,,,6085.0,4650.0,36.0789,19.1882,,,,,,,,,,20.0,False,,206.3091452,,0.09195558270933617,,
1995,江苏省,无锡市,320200,东部,东南侧,761.1135,40.339,453.6236,267.1508,5.3,59.6,35.1,15143.0,22.7,429.19,,,,629.0289587426327,90.2008,45.5589,,7192.0,4650.0,37.5331,23.7726,,,,,,,,,,20.0,False,,286.19448794,,0.1185116280291967,0.05985822088295635,
1996,江苏省,无锡市,320200,东部,东南侧,870.0081,45.2404,514.1748,311.4629,5.2,59.1,35.8,17827.0,9.7,430.82,,,,631.4179174852652,105.3824,35.6756,,8059.0,4650.0,38.9874,28.357,,,,,,,,,,20.0,False,,377.267163543,,0.12112806765822065,0.04100605500109712,
1997,江苏省,无锡市,320200,东部,东南侧,960.0128,45.6006,563.7195,350.6927,4.75,58.72,36.53,20512.0,22.15,432.29,,,,633.5723772102161,235.3366,33.0245,,8612.0,4650.0,40.4416,32.9413,,,,,,,,,,20.0,False,,593.7404053658499,,0.24513902314635805,0.03440006216583779,
1998,江苏省,无锡市,320200,东部,东南侧,1052.008,46.2884,609.1126,396.607,4.4,57.9,37.7,23196.0,3.1,432.21,,,,633.4551277013752,70.8195,34.0423,,9744.0,4650.0,41.8958,37.5256,,,,,,,,,,20.0,False,,634.8728850975574,,0.06731840442278006,0.03235935468171344,
1999,江苏省,无锡市,320200,东部,东南侧,1138.0111,46.6585,655.4944,434.7202,4.1,57.6,38.2,25880.0,14.09,433.4,,,,635.199214145383,90.5286,42.0739,,10721.0,4650.0,43.35,42.11,,,,,,,,,,20.0,False,,693.6578408426794,,0.07954983918873902,0.03697143200097082,
2000,江苏省,无锡市,320200,东部,东南侧,1200.1663,48.0067,682.8946,469.265,4.0,56.9,39.1,28565.0,4.9,434.61,,,,636.9726129666012,96.6489,44.6721,,11984.0,4650.0,58.79,55.66,,,,,,,,,,20.0,False,,755.6238488005455,,0.080529589940994,0.03722159170774916,
2001,江苏省,无锡市,320200,东部,东南侧,1360.1059,54.4042,751.0505,554.6512,4.0,55.22,40.78,31249.0,8.85,435.9,,,,638.8632612966601,225.4072,49.3114,,13781.0,4650.0,76.47,72.49,,,,,,,,,,21.088,False,,943.2498563605182,,0.16572768341053443,0.036255559217852076,
2002,江苏省,无锡市,320200,东部,东南侧,1580.6636,56.9039,868.1004,655.6593,3.6,54.92,41.48,36151.0,12.8,438.58,,,,642.7911198428291,283.6305,77.0119,60.2771,15796.0,4788.0,78.99,84.22,,,,,,,,,,22.176,False,,1179.717863542492,,0.17943761088697174,0.048721245937465754,
2003,江苏省,无锡市,320200,东部,东南侧,1901.22,58.1773,1093.0114,750.0313,3.06,57.49,39.45,43155.0,15.4,442.54,,,,648.594970530452,893.3173,131.792,103.3558,18928.0,4788.0,104.34,109.3581,1435.82,2156.85,,,,,,,,23.264,False,,2014.0492703653676,,0.46986529701980834,0.06931969998211675,
2004,江苏省,无锡市,320200,东部,东南侧,2350.0,51.7,1353.6,944.7,2.2,57.6,40.2,52825.0,17.4,447.19,,,,655.4100982318272,1114.1332,195.5759,149.4715,22125.0,4788.0,135.2844,143.1023,1802.45,2585.16,,,,,,,,24.352,False,,3027.4800068470995,,0.47409923404255316,0.08322378723404254,
2005,江苏省,无锡市,320200,东部,东南侧,2804.68,48.2405,1695.99,1060.4495,1.72,60.47,37.81,62331.0,15.1,452.84,,,,663.6908447937132,1336.0359,227.7429,158.4832,25604.0,4788.0,181.6818,182.8869,2183.4,3222.39,,,,,,,,25.439999999999998,False,,4212.141906504745,,0.4763594777300798,0.08120102828130125,
2006,江苏省,无锡市,320200,东部,东南侧,3300.59,51.4892,1968.8019,1280.6289,1.56,59.65,38.8,72489.0,15.3,457.8,,,,670.9603143418468,1474.938,276.811,192.4755,29659.0,4788.0,220.8857,213.3988,2632.72,3772.06,,,,,0.0,11.0,11.0,26.528,False,,5476.4728111795075,,0.4468710139702296,0.08386712678642302,0.003332737480268679
2007,江苏省,无锡市,320200,东部,东南侧,3858.54,55.1771,2256.4742,1547.2745,1.43,58.48,40.1,83923.0,15.3,461.74,,,,676.7348526522594,1674.2189,378.1224,261.0037,34376.0,4788.0,300.5829,270.8203,3097.4379,4276.5916,,,,,0.0,15.0,15.0,27.616,False,,6876.868070620531,,0.43389958378039367,0.09799623691862726,0.003887480756970253
2008,江苏省,无锡市,320200,东部,东南侧,4419.5,63.6408,2546.074,1809.7853,1.44,57.61,40.95,95460.0,12.4,464.2,,,,680.3402750491159,1877.0168,449.7171,296.8592,38846.0,4788.0,365.43,338.9831,3725.0695,5321.8145,,,,,0.0,22.0,22.0,28.704,False,,8410.041467089504,,0.42471247878719315,0.10175746125127277,0.0049779386808462495
2009,江苏省,无锡市,320200,东部,东南侧,4991.72,93.8443,2836.2953,2061.5804,1.88,56.82,41.3,107365.0,11.6,465.65,,,,682.4654223968566,2387.5622,463.3706,299.732,43347.0,4788.0,415.9143,405.6142,5263.4224,7216.6915,,,,,0.0,70.0,70.0,29.791999999999998,False,,10377.10159373503,,0.4783045122723229,0.09282784290785541,0.014023222456387777
2010,江苏省,无锡市,320200,东部,东南侧,5793.3,104.8587,3208.9089,2479.5324,1.81,55.39,42.8,92166.0,13.2,466.56,,,,683.7991355599214,2985.6548,612.6662,430.6544,47004.0,4627.0,511.89,488.6822,6160.5955,8545.0515,7528.0,7528.0,,58tc,0.0,92.0,92.0,30.88,False,15895.91198802483,12843.901314048278,1.2376233357257544,0.5153634025512229,0.10575426786114994,0.015880413581205875
2011,江苏省,无锡市,320200,东部,东南侧,6880.1509,123.1547,3728.3538,3029.3304,1.79,54.19,44.03,107437.0,11.6,468.0,,,,685.909626719057,3169.182,877.7753,584.3186,51517.0,4627.0,615.0,592.6717,6883.4417,9372.6943,7417.0,7417.0,,58tc,0.0,116.0,116.0,31.968,False,16263.373790956382,15370.888248345862,1.0580633681144982,0.4606268156124308,0.12758082093809892,0.016860095321455815
2012,江苏省,无锡市,320200,东部,东南侧,7568.15,136.9835,4011.8763,3418.5334,1.81,53.01,45.17,117357.0,10.1,470.1,,,,688.9874263261297,3581.1153,974.3675,614.5488,56884.0,4627.0,658.0301,648.6133,7467.0302,10293.4036,7277.0,7277.0,,58tc,0.0,187.4,187.4,33.056,False,16573.49001894601,18183.45913592857,0.9114596895482096,0.4731823893553907,0.1287457965288743,0.024761665664660454
2013,江苏省,无锡市,320200,东部,东南侧,8070.18,148.4913,4207.7919,3713.8968,1.84,52.14,46.02,122318.0,6.63,472.2,,,,692.0652259332023,3973.5188,1128.9089,735.8494,60582.0,4627.0,710.9144,711.4926,8108.1412,11205.7765,7253.0,7253.0,,58tc,0.0,254.4,254.4,34.144,False,17138.74839136314,21247.80497913214,0.8066126551987568,0.4923705295297007,0.13988645854243645,0.031523460443261486
2014,江苏省,无锡市,320200,东部,东南侧,8205.31,137.8492,4096.0908,3971.37,1.68,49.92,48.4,126389.0,8.2,477.1,,,,699.2467583497054,4610.7671,1252.22,845.98,68026.0,4627.0,768.0077,748.0571,8669.618,11849.0262,6923.0,6923.0,,58tc,0.0,410.2,410.2,35.232,False,17055.407117339415,24796.181830175534,0.6878239252377139,0.5619247901663679,0.1526109312140553,0.049992017364365274
2015,江苏省,无锡市,320200,东部,东南侧,8518.26,137.9958,4197.7985,4183.3175,1.62,49.28,49.11,130938.0,7.1,480.9,,,,704.8161100196464,4888.5546,991.6634,687.1532,76019.0,4627.0,830.0,821.86,9332.27,12710.4456,6743.5,6716.0,6771.0,both,0.0,701.6,701.6,36.32,False,17262.632454516308,28444.927338666756,0.6068791193939969,0.5738912172204182,0.11641619297837821,0.08236423870602681
2016,江苏省,无锡市,320200,东部,东南侧,9210.02,135.3873,4347.1294,4728.4243,1.47,47.2,51.34,141258.0,7.5,486.0,,,,712.2907662082515,4793.6947,1033.6226,684.4248,84931.0,4627.0,875.0,867.36,10382.9309,14101.3973,8266.5,8233.0,8300.0,both,0.0,805.4,805.4,37.408,False,22026.397575833398,31816.375671733418,0.6922975075191321,0.5204868936223808,0.11222805162203772,0.08744823572587247
2017,江苏省,无锡市,320200,东部,东南侧,10511.8,130.0341,4905.6791,5289.0673,1.28,47.485,51.24,157668.0,7.45,493.0,,,,722.5500982318272,5803.574944942719,1201.8903,937.9273,89551.0,4627.0,930.0017,987.6625,11098.5104,14606.932,9553.5,9515.0,9592.0,both,0.0,922.39965,922.39965,38.495999999999995,True,26573.33594636699,36029.131833089465,0.7375513811843174,0.5521009670030556,0.11433724956715312,0.08774897258319223
2018,江苏省,无锡市,320200,东部,东南侧,11438.62,124.681,5464.2288,5849.7103,1.09,47.77,51.14,174270.0,7.4,497.0,,,,728.4125736738704,6315.273163180492,1314.8585,1004.5701,90284.0,4627.0,1012.2782,1055.9376,11971.5488,15568.6821,10985.5,10941.0,11030.0,both,0.0,1043.98,1043.98,39.583999999999996,True,31675.02309712848,40542.94840461548,0.7812708336111672,0.5521009670030556,0.11494904979796514,0.0912680026087063
2019,江苏省,无锡市,320200,东部,东南侧,11852.0,122.0756,5627.3296,6101.4096,1.03,47.48,51.48,180044.0,6.7,503.0,,,,737.2062868369352,6543.500660920215,1358.2905,1114.6936,105759.0,4627.0,1036.33,1117.52,13556.67,17605.46,12744.0,12688.0,12800.0,both,0.0,1151.24,1151.24,40.672,True,38211.16878278663,45059.30164530493,0.8480195517359543,0.5521009670030556,0.11460432838339521,0.09713466081673978
2020,江苏省,无锡市,320200,东部,东南侧,12370.0,127.411,5750.813,6490.539,1.03,46.49,52.47,165851.0,3.7,509.0,746.0,618.0,,746.0,6829.4889618277975,,,115748.0,,1075.6994,1215.0337,15114.0457,18867.7143,13588.5,13076.0,14101.0,both,0.0,1325.60998,1325.60998,41.76,True,42332.199696,49635.825524867476,0.8528557598944664,0.5521009670030556,,0.1071632966855295
2021,江苏省,无锡市,320200,东部,东南侧,14003.0,130.2279,6711.6379,7162.5345,0.93,47.93,51.15,187415.0,9.0,515.0,747.0,,,747.0,7731.069840943787,,,122795.0,,1200.5009,1357.7935,17189.42,20705.29,15194.5,14955.0,15434.0,both,0.0,1585.10988,1585.10988,42.01,True,47682.5745915,54885.10408956789,0.8687707782003299,0.5521009670030556,,0.11319787759765765
2022,江苏省,无锡市,320200,东部,东南侧,14851.0,133.659,7177.4883,7539.8527,0.9,48.33,50.77,198404.0,3.0,519.0,749.0,,,749.0,8199.251460962378,,,,,1133.38,1365.8419,19562.1,23613.48,15249.0,15155.0,15343.0,both,0.0,1512.57,1512.57,42.26,True,48267.263226,60340.10034605187,0.7999201683322721,0.5521009670030556,,0.10184970709043162
2023,江苏省,无锡市,320200,东部,东南侧,15456.0,136.0128,7377.1488,7942.8384,0.88,47.73,51.39,206278.0,6.0,,750.0,,83.31,750.0,8533.272545999227,,,,,1195.4222,1390.1893,22288.8962,26391.6053,13642.0,13587.0,13697.0,both,0.0,1491.06,1491.06,42.51,True,43494.1065,65856.3678747485,0.6604388900207945,0.5521009670030556,,0.09647127329192547
1990,江苏省,徐州市,320300,东部,东南侧,106.99,38.69,44.91,23.39,36.162,41.976,21.862,1364.0,,807.14,,,,705.7131632161772,12.3148,,,,11258.0,10.2326,8.564,,,,,,,,,,20.0,False,,40.673656075441876,,0.11510234601364613,,
1991,江苏省,徐州市,320300,东部,东南侧,118.99,43.68,50.11,25.2,36.709,42.113,21.178,1462.0,,820.17,,,,717.1057871930669,16.1029,,,,11258.0,10.3467,9.8117,,,,,,,,,,20.0,False,,54.74287327166978,,0.13532985965207162,,
1992,江苏省,徐州市,320300,东部,东南侧,148.22,55.691,83.1213,46.6475,32.818,43.689,23.493,2112.0,,826.74,,,,722.8501877708234,24.0264,,,,11258.0,10.967,9.5599,,,,,,,,,,20.0,False,,76.0321296080863,,0.1620995817028741,,
1993,江苏省,徐州市,320300,东部,东南侧,209.7303,67.7021,116.1325,68.095,28.927,45.265,25.808,2762.0,,833.94,,,,729.1454212806934,28.0607,,,,11258.0,14.7114,12.2174,,,,,,,,,,20.0,False,,100.29122312768197,,0.13379421094615324,,
1994,江苏省,徐州市,320300,东部,东南侧,318.3994,79.7131,149.1438,89.5425,25.036,46.842,28.123,3411.0,,843.21,,,,737.2505344246509,29.2817,,,4524.0,11258.0,15.8645,15.3145,,,,,,,,,,20.0,False,,124.55836197129787,,0.09196531149242115,,
1995,江苏省,徐州市,320300,东部,东南侧,410.739,100.6311,186.0648,124.0432,24.5,45.3,30.2,4061.0,24.1,851.15,,,,744.1927780452576,47.1347,6.0655,,5537.0,11258.0,17.0176,18.4116,,,,,,,,,,20.0,False,,165.46514387273297,,0.11475584251799806,0.014767285307701486,
1996,江苏省,徐州市,320300,东部,东南侧,500.0445,115.5103,226.5202,158.0141,23.1,45.3,31.6,4711.0,15.0,859.43,,,,751.432296581608,63.2974,8.0642,,6280.0,11258.0,18.1707,21.5087,,,,,,,,,,20.0,False,,220.48928667909632,,0.12658353406546818,0.016126964700141685,
1997,江苏省,徐州市,320300,东部,东南侧,515.018,107.9478,238.1443,168.9259,20.96,46.24,32.8,5361.0,8.18,867.16,,,,758.1909292248436,152.1073,11.5393,,6520.0,11258.0,19.3238,24.6058,,,,,,,,,,20.0,False,,361.5721223451415,,0.29534365789156886,0.022405624657778952,
1998,江苏省,徐州市,320300,东部,东南侧,555.1461,112.6947,254.2569,188.1945,20.3,45.8,33.9,6010.0,12.2,875.78,,,,765.7277226769379,95.1378,18.5631,,7717.0,11258.0,20.4769,27.7029,,,,,,,,,,20.0,False,,438.63131622788444,,0.1713743463207253,0.03343822464032441,
1999,江苏省,徐州市,320300,东部,东南侧,600.0327,113.4062,278.4152,208.2113,18.9,46.4,34.7,6660.0,10.05,877.53,,,,767.2578141550313,107.5454,23.8071,,8447.0,11258.0,21.63,30.8,,,,,,,,,,20.0,False,,524.2451504164902,,0.1792325651585322,0.039676337639598644,
2000,江苏省,徐州市,320300,东部,东南侧,644.4961,118.5873,293.8902,232.0186,18.4,45.6,36.0,7310.0,7.2,896.45,,,,783.8002888781898,126.8697,28.049,,9340.0,11258.0,23.63,34.52,,,,,,,,,,20.0,False,,624.9025928956656,,0.19685099723644567,0.043520821925842536,
2001,江苏省,徐州市,320300,东部,东南侧,715.7099,126.0365,327.5804,262.093,17.61,45.77,36.62,7960.0,9.05,901.86,,,,788.5304573904671,200.9372,31.3352,,10502.0,11258.0,27.46,40.08,,,,,,,,,,21.088,False,,794.5946632508823,,0.28075229922067585,0.04378198485168362,
