year,province,city,city_code,region,city_tier,gdp_100m,gdp_per_capita,pop_10k,hc_city,K_100m,Kstar_100m,V_100m,urban_q,OCR,UCI,UCI_norm,UCI_class,fai_gdp_ratio,re_gdp_ratio,debt_gdp_ratio,tertiary_share_pct
2022,云南省,丽江市,530700,西部,三线及以下,620.0,49768.0,125.0,2.554113639803922,4163.383579528446,1951.4355840242174,3931.76475,0.9443676459052855,2.1334978277595957,0.4426382036193466,0.409342947757925,橙灯-显著失调,1.047048802020315,,0.0112903225806451,49.85
2023,云南省,丽江市,530700,西部,三线及以下,672.0,53998.0,125.0,2.6098056736428528,4658.831195509675,2208.62218610995,4159.8691875,0.8928997452213788,2.1093834992734917,0.42329891436474637,0.397039947183096,红灯-严重失调,1.047048802020315,,0.0083333333333333,51.65
2003,云南省,普洱市,530800,西部,三线及以下,76.995,3056.0,240.07964566929132,1.7527773509960984,154.52940043627177,238.9372192302644,,,0.6467364144191844,,,,0.5089369439573999,0.0230846158841483,,38.18
2004,云南省,普洱市,530800,西部,三线及以下,88.4887,3484.0,241.853937007874,1.7418219417332301,195.51073041445815,249.93729082025672,,,0.7822391359561482,,,,0.5504409037538126,0.0162495324261741,,37.34
2005,云南省,普洱市,530800,西部,三线及以下,106.5609,4167.0,243.42897637795275,1.768821898632754,247.65549389373527,291.16068086120464,,,0.8505801441362608,,,,0.581078988634668,0.0441953849864256,,38.48
2006,云南省,普洱市,530800,西部,三线及以下,124.6806,4853.0,228.45661417322833,1.776427078279457,317.09731919904846,307.3244104232672,,,1.0317999756749598,,,,0.6562737105852876,0.0379241036696968,,37.83
2007,云南省,普洱市,530800,西部,三线及以下,151.508,5878.0,232.28035433070863,1.782731774187147,407.329453239096,345.0368788223775,,,1.180538887985902,,,,0.7002072497821897,0.0703580008976423,,37.9
2008,云南省,普洱市,530800,西部,三线及以下,179.8569,6975.0,244.89015748031497,1.7732101852625777,518.9563805771411,377.7352409528949,,,1.373862759714964,,,,0.7338801013472378,0.0742679318947452,,36.13
2009,云南省,普洱市,530800,西部,三线及以下,211.6987,8193.0,236.8631496062992,1.8036695773891294,665.302361548284,428.0993603047932,,,1.5540839889940732,,,,0.8138632877764483,0.0910718866010986,,37.04
2010,云南省,普洱市,530800,西部,三线及以下,248.0804,9584.0,241.56929133858267,1.7961038577533288,867.1510434708697,458.96036261384234,,,1.8893811189539884,,,,0.9477322674423292,0.0960660334310973,,36.54
2011,云南省,普洱市,530800,西部,三线及以下,301.1899,9773.0,242.99251968503935,1.732357028013618,1129.036591297326,437.1054412448149,,,2.582984526758551,,,,1.0134572905665165,0.155625736453978,,34.13
2012,云南省,普洱市,530800,西部,三线及以下,366.8537,14286.0,238.81771653543305,1.8912215096161133,1405.84336173246,673.2444116951056,,,2.088161947297572,,,,0.9084237122318788,0.0822199694319561,0.0218070582360216,32.82
2013,云南省,普洱市,530800,西部,三线及以下,425.3855,16488.0,245.17480314960628,1.9932009518341318,1762.834393645837,903.4594142397222,,,1.9512048531026653,,,,1.0044611299632922,0.1098493013983786,0.018806470836453,31.78
2014,云南省,普洱市,530800,西部,三线及以下,476.9455,18422.0,240.81023622047243,2.002832665774447,2092.277273963545,961.8688227848379,,,2.175221011848484,,,,0.8755394484275458,0.1021125055168777,0.0167734049278167,35.97
2015,云南省,普洱市,530800,西部,三线及以下,514.0121,19789.0,237.17625984251967,2.0500958271996907,2437.4160102653677,1083.6352219013067,3944.030588662362,1.618119587321889,2.249295667954357,0.7193894561640723,0.5430881424915647,橙灯-显著失调,0.874984460482545,0.1176299157159918,0.0124510687588871,37.35
2016,云南省,普洱市,530800,西部,三线及以下,567.5443,21685.0,238.1535433070866,2.1128333338072616,2817.647709752099,1283.2241158265228,4191.612865448819,1.4876284394749986,2.195756512834281,0.6775015493656756,0.5265669637658223,橙灯-显著失调,0.8846930539166722,0.1183905820215267,0.0084574895739416,38.74
2017,云南省,普洱市,530800,西部,三线及以下,624.59,23821.0,240.0511811023622,2.1560505797665184,3225.408711868484,1461.9202051157895,4347.8953309606295,1.348013761779011,2.2062823268887097,0.610988786589237,0.49810959823815143,橙灯-显著失调,0.8784056542755877,0.0860430042107622,0.0051233609247666,38.59
2018,云南省,普洱市,530800,西部,三线及以下,662.4768,25170.0,241.0,2.1822797169440764,3646.0616432214574,1580.818953041743,5599.829728,1.535857118162243,2.3064384673563434,0.6658998884642492,0.521810219255938,橙灯-显著失调,0.8784056542755877,0.1093147714757709,0.0024151789164541,38.44
2019,云南省,普洱市,530800,西部,三线及以下,875.0,33097.0,241.0,2.375307421854052,4232.363508551523,2525.325476302966,7126.019104,1.683697321745125,1.6759675330039567,1.0046121351332586,0.6350570951248667,黄灯-轻度失调,0.8784056542755877,0.0997446857142857,0.0022857142857142,50.86
2020,云南省,普洱市,530800,西部,三线及以下,945.0,39172.0,241.0,2.468175621787612,4850.838676414378,3050.3067519084098,8065.921032,1.66278896703325,1.5902789689527042,1.0455957725004048,0.6460688142067846,黄灯-轻度失调,0.8784056542755877,,0.0021164021164021,50.9
2021,云南省,普洱市,530800,西部,三线及以下,1029.0,43007.0,239.0,2.4772914275148623,5512.176160843238,3206.596461927531,7962.5312895,1.4445349816762592,1.7190114896870403,0.8403288694360317,0.585881760264021,橙灯-显著失调,0.8784056542755877,,0.0019436345966958,50.24
2022,云南省,普洱市,530800,西部,三线及以下,1073.0,45168.0,236.0,2.48087234599333,6179.096619838781,3265.204540510321,7736.83402,1.2520979191618242,1.892407211608571,0.6616429653623674,0.5200440455532342,橙灯-显著失调,0.8784056542755877,,0.0084808946877912,50.49
2023,云南省,普洱市,530800,西部,三线及以下,1091.0,46323.0,234.0,2.492492567165583,6828.482357661508,3336.032315506514,7173.026874,1.0504569680775284,2.0468873535551264,0.5131972535044722,0.45007581580211553,橙灯-显著失调,0.8784056542755877,,0.0010999083409715,52.06
2003,云南省,临沧市,530900,西部,三线及以下,73.1542,3198.0,203.03503105590065,1.7768234840078567,152.4804381729795,223.2372431708653,,,0.683042112539758,,,,0.4854020685073447,0.0168999182548643,,29.99
2004,云南省,临沧市,530900,西部,三线及以下,83.8988,3635.0,204.31710144927536,1.764134274388784,191.0013162643305,232.30774641893532,,,0.822190904989822,,,,0.5500066747081007,0.0483403815072444,,31.15
2005,云南省,临沧市,530900,西部,三线及以下,96.5139,4103.0,205.48687370600413,1.760627622707025,233.918650451114,247.0460989062318,,,0.9468623527623464,,,,0.5436253223628927,0.0712342988937344,,31.87
2006,云南省,临沧市,530900,西部,三线及以下,114.1738,4831.0,206.45076604554865,1.774007323659744,281.0858179285583,276.36054509625484,,,1.017098217948071,,,,0.5155569841767551,0.0717958060430676,,30.88
2007,云南省,临沧市,530900,西部,三线及以下,135.783,5737.0,208.472132505176,1.7697934586254984,336.0824270321304,298.78527526600453,,,1.1248292832801774,,,,0.5085386241282046,0.0489346972743274,,30.67
2008,云南省,临沧市,530900,西部,三线及以下,156.874,6605.0,210.24082815734988,1.7444511011442483,404.27520568052387,303.50999279383194,,,1.3319996549673396,,,,0.5418163621760138,0.066870864515471,,30.91
2009,云南省,临沧市,530900,西部,三线及以下,181.3326,7590.0,224.22194616977225,1.7627739598649184,498.5926453964977,351.77616747707253,,,1.417357659480994,,,,0.6316084366517658,0.0785528912065453,,32.84
2010,云南省,临沧市,530900,西部,三线及以下,216.9731,8988.0,227.57217391304349,1.761839421872453,708.0847131266728,385.3763254189003,,,1.8373850867901438,,,,1.080418263830862,0.0956560974609294,,31.95
2011,云南省,临沧市,530900,西部,三线及以下,272.4334,11166.0,220.57225672877848,1.803010765027302,1018.7639774703392,461.84342007527096,,,2.205864440602622,,,,1.270341668826216,0.0977725198158522,,29.57
2012,云南省,临沧市,530900,西部,三线及以下,352.9771,14376.0,221.2273291925466,1.8947879935431495,1379.1821785968225,636.9300186625472,,,2.165359047596607,,,,1.1653911826007977,0.1775038663981318,,26.85
2013,云南省,临沧市,530900,西部,三线及以下,416.0951,17631.0,221.2273291925466,2.0336854238246413,1727.478769666981,912.0393982613766,,,1.894083493498284,,,,1.0027892662038078,0.230804928969363,0.0120164837317238,26.45
2014,云南省,临沧市,530900,西部,三线及以下,465.1215,18710.0,222.5374741200828,2.012175092808462,2205.895831183632,924.6264213113418,,,2.3857157662173907,,,,1.2142870196282047,0.2683496677749792,0.0107498793326044,26.58
2015,云南省,临沧市,530900,西部,三线及以下,502.1223,20077.0,220.20728778467907,2.05900145167584,2714.69853962445,1044.045143809829,,,2.600173522878746,,,,1.2329615713143989,0.2192475817146539,0.00995773340479,37.24
2016,云南省,临沧市,530900,西部,三线及以下,550.8172,21906.0,221.7888198757764,2.1192702279790687,3496.0083126432273,1228.4128890258744,,,2.845955414401053,,,,1.6648802905936853,0.1354781586341167,0.0072619373541712,38.19
2017,云南省,临沧市,530900,西部,三线及以下,604.06,23942.0,223.6604554865424,2.159330286451571,4149.198754404669,1389.1094238385083,,,2.9869488200139345,,,,1.3707096271787629,0.0463876105022679,0.0049663940668145,39.135
2018,云南省,临沧市,530900,西部,三线及以下,630.0199,24892.0,225.53209109730847,2.1750206731225745,4805.313158928637,1465.4898633372013,,,3.2789808235084053,,,,1.3707096271787629,0.0611177519948179,0.0031745029006226,40.08
2019,云南省,临沧市,530900,西部,三线及以下,759.0,29926.0,225.53209109730847,2.304612102571384,5605.416108010886,2014.3172418410868,6353.5684634898535,1.1334695482124435,2.7827871357977028,0.4073144990615776,0.386439209095323,红灯-严重失调,1.3707096271787629,0.0676957839262187,0.0013175230566534,46.61
2020,云南省,临沧市,530900,西部,三线及以下,821.0,36213.0,226.0,2.4106973257337923,6450.497906524106,2503.172715015733,6786.693216,1.0521192804567632,2.576928818307115,0.40828418425152363,0.3870940550078663,红灯-严重失调,1.3707096271787629,,,45.8
2021,云南省,临沧市,530900,西部,三线及以下,908.0,40458.0,224.0,2.4322974144567753,7372.577352676217,2705.708530618656,6820.541952,0.9251231456424353,2.7248231911330407,0.3395167615472874,0.33630032234485635,红灯-严重失调,1.3707096271787629,,0.0088105726872246,44.49
2022,云南省,临沧市,530900,西部,三线及以下,1000.0,44723.0,222.0,2.4735143730725477,8374.658112221168,3011.671897666138,6555.47685,0.782775459267235,2.780733890272382,0.2814995933287811,0.28469357961777325,红灯-严重失调,1.3707096271787629,,0.008,43.1
2023,云南省,临沧市,530900,西部,三线及以下,1050.0,47286.0,220.0,2.5079255615994844,9395.17031514781,3238.7255628318903,6297.30387,0.6702703260042951,2.900884972462076,0.231057188536302,0.23031267081934267,红灯-严重失调,1.3707096271787629,,0.0076190476190476,44.65
2007,西藏自治区,拉萨市,540100,西部,三线及以下,121.91,19583.0,94.98263157894736,2.5578843088107694,282.88002992276876,776.0454710556759,,,0.36451476166462166,,,,0.7187269297022394,0.0793011237798375,,68.31
2008,西藏自治区,拉萨市,540100,西部,三线及以下,142.05,20404.0,72.83578947368422,2.446873672282459,376.5460284266303,598.5844672288885,,,0.629060807691566,,,,0.7589581133403731,0.0870820133755719,,65.43
2009,西藏自治区,拉萨市,540100,西部,三线及以下,163.2777,20264.0,78.65105263157895,2.3666914762193496,493.8242270052988,585.6185677690121,,,0.8432523389526131,,,,0.833582908137486,0.0784546818089671,,64.6
2010,西藏自治区,拉萨市,540100,西部,三线及以下,192.8484,29720.0,85.32105263157895,2.5222146602500097,645.5919156550339,855.7537265116907,,,0.7544132098456181,,,,0.9150135546885532,0.0444307549349644,,63.15
2011,西藏自治区,拉萨市,540100,西部,三线及以下,222.4192,39176.0,75.4,2.627453628470002,833.8154198722822,1001.8419016266013,,,0.832282437496865,,,,0.991385186170978,0.0194533565447587,,61.7
2012,西藏自治区,拉萨市,540100,西部,三线及以下,260.1358,45019.0,76.92631578947369,2.668627505966288,1069.628748878668,1161.0416864107283,,,0.9212664466728525,,,,1.066766281303842,0.0209113855147965,,60.99
2013,西藏自治区,拉萨市,540100,西部,三线及以下,304.87,50812.0,91.73157894736843,2.793769546981328,1346.3807114347344,1664.3490012268692,,,0.8089533568033234,,,,1.083194148325516,0.0236435201889329,,60.87
2014,西藏自治区,拉萨市,540100,西部,三线及以下,347.45,56617.0,80.43684210526317,2.8049665637297854,1734.4482758629977,1665.579940269803,,,1.041347961708784,,,,1.3106536192257878,0.0547483091092243,,59.51
2015,西藏自治区,拉萨市,540100,西部,三线及以下,376.73,59223.0,80.94052631578948,2.8483550798411503,2147.6375620698477,1846.067761825976,1804.7186123031584,0.8403273644384431,1.1633579256839326,0.7223291696271538,0.544211220087749,橙灯-显著失调,1.326976083667348,0.1224508268521221,0.0238897884426512,58.92
2016,西藏自治区,拉萨市,540100,西部,三线及以下,424.95,64804.0,82.42105263157895,2.93425569457199,2622.5301839663553,2222.598029502048,2336.6082255157894,0.890974769251985,1.1799390394285143,0.7551023734950877,0.5564311144437606,橙灯-显著失调,1.3702188492763854,0.1048177432639134,0.0582656783150959,58.13
2017,西藏自治区,拉萨市,540100,西部,三线及以下,479.26,71246.0,82.42105263157895,2.995015636940437,3131.670840472292,2552.186790821078,2898.743937347368,0.9256221630591944,1.2270539334093118,0.7543451333776313,0.5561548020877496,橙灯-显著失调,1.3359495173898404,0.0586996619788841,0.1686141134248633,56.14
2018,西藏自治区,拉萨市,540100,西部,三线及以下,540.78,77688.0,83.94736842105263,3.060212845673554,3697.542078462755,2975.2440538038118,3687.170431999999,0.9971949889297628,1.2427693364298953,0.8023974841497182,0.5731615189167861,橙灯-显著失调,1.3359495173898404,,0.3250636118199638,54.15
2019,西藏自治区,拉萨市,540100,西部,三线及以下,618.0,86750.0,85.47368421052632,3.17149537055368,4338.281776286539,3691.100208774625,4130.989108547367,0.9522177953326468,1.175335680666,0.8101666706766494,0.575815186851236,橙灯-显著失调,1.3359495173898404,,0.5669707119741101,58.52
2020,西藏自治区,拉萨市,540100,西部,三线及以下,678.0,79391.0,87.0,3.0508068750284076,5027.141460262523,3338.9704722446418,4479.091992,0.890981888495753,1.5055962614976341,0.5917800882485474,0.489312542331267,橙灯-显著失调,1.3359495173898404,,0.7512727138643068,53.86
2021,西藏自治区,拉萨市,540100,西部,三线及以下,742.0,85210.0,87.0,3.041322848839021,5767.0589291526585,3441.2489199656798,4674.0304995,0.8104703900063571,1.6758621835499696,0.483613985661722,0.4337247734428196,橙灯-显著失调,1.3359495173898404,,0.9205735849056604,59.16
2022,西藏自治区,拉萨市,540100,西部,三线及以下,748.0,86091.0,87.0,3.0105267161188567,6477.996221702626,3317.292950410633,4456.431102,0.6879335753654864,1.952795944928754,0.35228134160765323,0.3464642397463645,红灯-严重失调,1.3359495173898404,,1.0280502673796792,57.46
2023,西藏自治区,拉萨市,540100,西部,三线及以下,835.0,96329.0,87.0,3.1047167459504172,7269.614257638011,3949.5811211033883,4526.9897985,0.6227276493719869,1.8406038601903965,0.338327905770865,0.33533430682543164,红灯-严重失调,1.3359495173898404,,1.1036306586826348,57.03
1990,陕西省,西安市,610100,西部,新一线,103.41,1715.0,806.8726380368097,1.9636686099547942,65.52085714285715,876.8334815392838,,,0.07472440152243627,,,,0.2217609515520743,,,38.023
1991,陕西省,西安市,610100,西部,新一线,119.39,1950.0,815.6053987730061,2.031835686738277,86.40291428571429,1081.554680655696,,,0.07988769854274241,,,,0.2023460926375743,,,37.826
1992,陕西省,西安市,610100,西部,新一线,144.6,2816.0,825.8355828220859,2.142455043395628,111.61776857142856,1472.4904312540828,,,0.07580203321006747,,,,0.204253112033195,,,40.155
1993,陕西省,西安市,610100,西部,新一线,217.2086,3683.0,836.0525153374232,2.217871758637279,160.77498014285715,2062.1194103700805,,,0.07796589243782129,,,,0.2520070568108261,,,42.483
1994,陕西省,西安市,610100,西部,新一线,289.8173,4549.0,847.3693251533742,2.2934975183860713,219.5720311357143,2721.111741744672,,,0.08069203030777897,,,,0.230613562406385,,,44.812
1995,陕西省,西安市,610100,西部,新一线,330.345,5415.0,858.9776687116564,2.3604105030000664,297.09282957892856,3271.16464149622,,,0.09082172930404361,,,,0.2678999228079734,0.065527857240158,,49.5
1996,陕西省,西安市,610100,西部,新一线,410.4259,6282.0,867.8031901840491,2.4122060701440224,379.2141880999821,3974.4158605334246,,,0.09541381712609359,,,,0.2362813847761556,0.0600829528545834,,49.4
