mun_code,mun_name,gdp_1000brl,year,population,uf_code,uf,regiao,gdp_pc_brl,ln_pop,ln_gdp_pc
4323507,Vista Alegre - RS,137185,2023,2710,43,RS,Sul,50621.77121771218,7.904703913873747,10.83213702395935
4323606,Vista Alegre do Prata - RS,76367,2023,1624,43,RS,Sul,47024.01477832512,7.392647520721623,10.75841370293062
4323705,Vista Gaúcha - RS,94256,2023,2843,43,RS,Sul,33153.71086880056,7.952615111651,10.408909931092605
4323754,Vitória das Missões - RS,89071,2023,3316,43,RS,Sul,26860.977080820267,8.106514516255185,10.198429846214577
4323770,Westfália - RS,234678,2023,3223,43,RS,Sul,72813.52776915916,8.078067881815437,11.195657037927127
4323804,Xangri-lá - RS,914704,2023,16949,43,RS,Sul,53968.02171219541,9.737964114018055,10.896146959617452
5000203,Água Clara - MS,1544633,2023,17901,50,MS,Centro-Oeste,86287.52583654545,9.792611856190192,11.365440322435653
5000252,Alcinópolis - MS,384368,2023,4649,50,MS,Centro-Oeste,82677.56506775651,8.444407421690585,11.32270356328653
5000609,Amambai - MS,2426261,2023,41751,50,MS,Centro-Oeste,58112.64400852674,10.639478682087963,10.970138544094745
5000708,Anastácio - MS,783841,2023,24781,50,MS,Centro-Oeste,31630.72515233445,10.117832509493988,10.361884242130301
5000807,Anaurilândia - MS,623710,2023,7688,50,MS,Centro-Oeste,81127.73152965661,8.947415950650129,11.303780124067057
5000856,Angélica - MS,1243471,2023,11308,50,MS,Centro-Oeste,109963.83091616555,9.33326571881348,11.6079067808517
5000906,Antônio João - MS,851781,2023,9717,50,MS,Centro-Oeste,87658.84532263044,9.181632207839439,11.381207801659608
5001003,Aparecida do Taboado - MS,2189222,2023,29826,50,MS,Centro-Oeste,73399.78542211493,10.303135775322728,11.203676291193904
5001102,Aquidauana - MS,1437451,2023,48689,50,MS,Centro-Oeste,29523.116104253528,10.793208410867665,10.29292883223062
5001243,Aral Moreira - MS,1348752,2023,11125,50,MS,Centro-Oeste,121236.13483146067,9.31695010703444,11.705495450355572
5001508,Bandeirantes - MS,1001346,2023,8342,50,MS,Centro-Oeste,120036.68185087509,9.02905827475689,11.695552657143557
5001904,Bataguassu - MS,1841917,2023,24222,50,MS,Centro-Oeste,76043.1425976385,10.095016590080995,11.239056123965613
5002001,Batayporã - MS,784829,2023,10947,50,MS,Centro-Oeste,71693.52333972778,9.300820725104558,11.180155692517863
5002100,Bela Vista - MS,1176300,2023,21881,50,MS,Centro-Oeste,53758.96896851149,9.99337395933065,10.892265796600018
5002159,Bodoquena - MS,386420,2023,8887,50,MS,Centro-Oeste,43481.48981658602,9.092344813738475,10.680090605059036
5002209,Bonito - MS,1586577,2023,25034,50,MS,Centro-Oeste,63376.887433091,10.127990179887968,11.056854522431722
5002308,Brasilândia - MS,1159417,2023,11833,50,MS,Centro-Oeste,97981.66145525227,9.37864751738456,11.492535612134448
5002407,Caarapó - MS,2553085,2023,32748,50,MS,Centro-Oeste,77961.55490411629,10.396597170496339,11.26397109831891
5002605,Camapuã - MS,872276,2023,13928,50,MS,Centro-Oeste,62627.51292360712,9.541656481448024,11.044959964106782
5002704,Campo Grande - MS,42269768,2023,962883,50,MS,Centro-Oeste,43899.17362753315,13.777687188072004,10.689650774911902
5002803,Caracol - MS,251148,2023,5096,50,MS,Centro-Oeste,49283.359497645215,8.536211197252,10.805341767508116
5002902,Cassilândia - MS,1059973,2023,21565,50,MS,Centro-Oeste,49152.46927892418,9.978826909081944,10.802682363965921
5002951,Chapadão do Sul - MS,3329527,2023,34606,50,MS,Centro-Oeste,96212.41981159337,10.451782356416594,11.474313732391202
5003108,Corguinho - MS,172551,2023,4892,50,MS,Centro-Oeste,35272.076860179885,8.495356496807062,10.470846906106047
5003157,Coronel Sapucaia - MS,388241,2023,14685,50,MS,Centro-Oeste,26437.92986040177,9.59458184363272,10.182554995151552
5003207,Corumbá - MS,4187429,2023,98751,50,MS,Centro-Oeste,42403.91489706434,11.500356809294374,10.654995969435602
5003256,Costa Rica - MS,3341491,2023,28740,50,MS,Centro-Oeste,116266.21433542101,10.266045159633016,11.663637791877589
5003306,Coxim - MS,1400833,2023,33440,50,MS,Centro-Oeste,41890.938995215314,10.417508067198638,10.64282482942667
5003454,Deodápolis - MS,712633,2023,14317,50,MS,Centro-Oeste,49775.302088426346,9.569202921360327,10.815274197993364
5003488,Dois Irmãos do Buriti - MS,456777,2023,11521,50,MS,Centro-Oeste,39647.339640656195,9.351926736038054,10.587779128737708
5003504,Douradina - MS,259999,2023,5768,50,MS,Centro-Oeste,45076.10957004161,8.660080678964786,10.716107663853775
5003702,Dourados - MS,20257953,2023,264017,50,MS,Centro-Oeste,76729.72952499271,12.483768773994646,11.248044520142596
5003751,Eldorado - MS,704592,2023,11622,50,MS,Centro-Oeste,60625.70986060919,9.360655132635051,11.012474337212211
5003801,Fátima do Sul - MS,769333,2023,21504,50,MS,Centro-Oeste,35776.27418154762,9.975994243322877,10.48504022032562
5003900,Figueirão - MS,186835,2023,3751,50,MS,Centro-Oeste,49809.38416422287,8.229777750081887,10.815958682293305
5004007,Glória de Dourados - MS,449930,2023,10817,50,MS,Centro-Oeste,41594.71202736433,9.28887424963029,10.635728323442773
5004106,Guia Lopes da Laguna - MS,477600,2023,10116,50,MS,Centro-Oeste,47212.3368920522,9.221873607789856,10.76241051225281
5004304,Iguatemi - MS,962593,2023,13960,50,MS,Centro-Oeste,68953.65329512894,9.543951376316363,11.141189866518735
5004403,Inocência - MS,946307,2023,8764,50,MS,Centro-Oeste,107976.60885440439,9.078407700715356,11.589669897967067
5004502,Itaporã - MS,1525654,2023,25263,50,MS,Centro-Oeste,60390.84827613506,10.137096153698101,11.008592853835767
5004601,Itaquiraí - MS,1546553,2023,20060,50,MS,Centro-Oeste,77096.36091724825,9.906483061515926,11.252811358920605
5004700,Ivinhema - MS,2005469,2023,30001,50,MS,Centro-Oeste,66846.73844205194,10.308985993422082,11.110157792140933
5004809,Japorã - MS,242175,2023,8441,50,MS,Centro-Oeste,28690.321052008057,9.04085606398372,10.264315099293002
5004908,Jaraguari - MS,717701,2023,7480,50,MS,Centro-Oeste,95949.33155080213,8.919988070968524,11.471575534770642
5005004,Jardim - MS,1130237,2023,24504,50,MS,Centro-Oeste,46124.591903362714,10.10659164851261,10.739101533680115
5005103,Jateí - MS,729978,2023,3596,50,MS,Centro-Oeste,202997.2191323693,8.18757739559151,12.220947559074771
5005152,Juti - MS,517930,2023,7067,50,MS,Centro-Oeste,73288.52412622047,8.863191340690854,11.202159315266194
5005202,Ladário - MS,420685,2023,22425,50,MS,Centro-Oeste,18759.64325529543,10.017931686926996,9.839463206137157
5005251,Laguna Carapã - MS,1257650,2023,7037,50,MS,Centro-Oeste,178719.62484013074,8.85893722196655,12.093573515152048
5005400,Maracaju - MS,5921262,2023,48073,50,MS,Centro-Oeste,123172.30045971752,10.78047596792754,11.721339470871754
5005608,Miranda - MS,782435,2023,26512,50,MS,Centro-Oeste,29512.484912492455,10.185352739666344,10.292568670169324
5005681,Mundo Novo - MS,1018195,2023,20087,50,MS,Centro-Oeste,50689.25175486633,9.907828118634548,10.833469170159308
5005707,Naviraí - MS,3670207,2023,53014,50,MS,Centro-Oeste,69230.90127136228,10.878311308595936,11.145202592096103
5005806,Nioaque - MS,618784,2023,13354,50,MS,Centro-Oeste,46336.977684588885,9.499571244417814,10.743695575414641
5006002,Nova Alvorada do Sul - MS,2592615,2023,23409,50,MS,Centro-Oeste,110752.91554530308,10.06087584278487,11.615057013026364
5006200,Nova Andradina - MS,3568745,2023,50848,50,MS,Centro-Oeste,70184.56969792322,10.836596069336442,11.158883760980382
5006259,Novo Horizonte do Sul - MS,450886,2023,4801,50,MS,Centro-Oeste,93915.01770464487,8.476579508530941,11.450145585365256
5006275,Paraíso das Águas - MS,1389706,2023,5842,50,MS,Centro-Oeste,237881.88976377953,8.672828482947686,12.379529567978397
5006309,Paranaíba - MS,2012106,2023,42638,50,MS,Centro-Oeste,47190.44045217881,10.660501153424487,10.76194661826829
5006358,Paranhos - MS,371183,2023,13368,50,MS,Centro-Oeste,27766.532016756435,9.50061907027523,10.231586690138563
5006408,Pedro Gomes - MS,460934,2023,6910,50,MS,Centro-Oeste,66705.3545586107,8.840724916761715,11.10804050692163
5006606,Ponta Porã - MS,6069790,2023,98598,50,MS,Centro-Oeste,61560.985009837925,11.498806256409345,11.027783588634387
5006903,Porto Murtinho - MS,571511,2023,12721,50,MS,Centro-Oeste,44926.57809920604,9.45100945015621,10.712784838451746
5007109,Ribas do Rio Pardo - MS,3353286,2023,24152,50,MS,Centro-Oeste,138840.92414706855,10.092122471386675,11.841084126155447
5007208,Rio Brilhante - MS,3833911,2023,40419,50,MS,Centro-Oeste,94854.17749078403,10.607055250423958,11.460096017522273
5007307,Rio Negro - MS,170386,2023,4921,50,MS,Centro-Oeste,34624.26336110547,8.501267040865978,10.452309968493811
5007406,Rio Verde de Mato Grosso - MS,926597,2023,20454,50,MS,Centro-Oeste,45301.50581793292,9.925933741365958,10.721095551932628
5007505,Rochedo - MS,352337,2023,5451,50,MS,Centro-Oeste,64637.13080168777,8.603554357064281,11.076544304859702
5007554,Santa Rita do Pardo - MS,642967,2023,7165,50,MS,Centro-Oeste,89737.19469644103,8.876963340262272,11.404640618694145
5007695,São Gabriel do Oeste - MS,2883850,2023,32207,50,MS,Centro-Oeste,89541.09355109138,10.379939099210782,11.402452944710008
5007703,Sete Quedas - MS,493949,2023,11322,50,MS,Centro-Oeste,43627.36265677442,9.334503014596605,10.683439816359696
5007802,Selvíria - MS,2691218,2023,8716,50,MS,Centro-Oeste,308767.5539238183,9.072915696064511,12.640344020122138
5007901,Sidrolândia - MS,4102346,2023,49735,50,MS,Centro-Oeste,82484.08565396602,10.814464189586515,11.320360652550901
5007935,Sonora - MS,1489093,2023,14813,50,MS,Centro-Oeste,100526.09194626342,9.603260452582052,11.51817259414133
5007950,Tacuru - MS,378151,2023,11205,50,MS,Centro-Oeste,33748.41588576528,9.324115386235027,10.426688758481047
5007976,Taquarussu - MS,215369,2023,3740,50,MS,Centro-Oeste,57585.294117647056,8.226840890408578,10.961022503629202
5008008,Terenos - MS,1348544,2023,18182,50,MS,Centro-Oeste,74169.17830821691,9.808187372681804,11.214103956176812
5008305,Três Lagoas - MS,14761816,2023,143523,50,MS,Centro-Oeste,102853.3127094612,11.874250580084192,11.541059103696686
5008404,Vicentina - MS,384734,2023,6505,50,MS,Centro-Oeste,59144.35049961568,8.780326390946605,10.987736353426865
5100102,Acorizal - MT,169373,2023,4948,51,MT,Centro-Oeste,34230.598221503635,8.506738733512378,10.440875207898063
5100201,Água Boa - MT,2479715,2023,32099,51,MT,Centro-Oeste,77252.09508084365,10.376580155984879,11.25482931517985
5100250,Alta Floresta - MT,3034593,2023,62158,51,MT,Centro-Oeste,48820.63451204994,11.037434809491726,10.79590834083197
5100300,Alto Araguaia - MT,2036609,2023,17751,51,MT,Centro-Oeste,114732.07143259534,9.784197131344804,11.650354875477193
5100359,Alto Boa Vista - MT,307732,2023,5920,51,MT,Centro-Oeste,51981.75675675676,8.68609172787805,10.85864810440693
5100409,Alto Garças - MT,1233308,2023,13956,51,MT,Centro-Oeste,88371.16652335913,9.543664802306665,11.389301024870315
5100508,Alto Paraguai - MT,171251,2023,7525,51,MT,Centro-Oeste,22757.607973421927,8.925986089617076,10.03265478488854
5100607,Alto Taquari - MT,1194826,2023,11877,51,MT,Centro-Oeste,100599.98316073083,9.38235903577424,11.5189073692594
5100805,Apiacás - MT,291453,2023,8693,51,MT,Centro-Oeste,33527.32083285402,9.070273383079064,10.420115932684574
5101001,Araguaiana - MT,169005,2023,4005,51,MT,Centro-Oeste,42198.50187265917,8.29529885950246,10.650139998746054
5101209,Araguainha - MT,31097,2023,997,51,MT,Centro-Oeste,31190.571715145437,6.904750769961838,10.34787113951226
5101258,Araputanga - MT,864362,2023,14805,51,MT,Centro-Oeste,58383.11381290105,9.602720240535692,10.974781979965888
5101308,Arenápolis - MT,325467,2023,10769,51,MT,Centro-Oeste,30222.583341071593,9.284426915328881,10.316344716655985
5101407,Aripuanã - MT,1451936,2023,26558,51,MT,Centro-Oeste,54670.38180585887,10.187086299550273,10.90907737569233
5101605,Barão de Melgaço - MT,143657,2023,7137,51,MT,Centro-Oeste,20128.485357993555,8.873047798971067,9.909891272782252
5101704,Barra do Bugres - MT,1774198,2023,29406,51,MT,Centro-Oeste,60334.557573284364,10.288954014137602,11.007660312643894
5101803,Barra do Garças - MT,3537696,2023,73878,51,MT,Centro-Oeste,47885.649313733455,11.210170363020927,10.776571141720389
5101852,Bom Jesus do Araguaia - MT,1001994,2023,7912,51,MT,Centro-Oeste,126642.31547017189,8.976135873302548,11.749121978264656
5101902,Brasnorte - MT,2668091,2023,17645,51,MT,Centro-Oeste,151209.46443751772,9.77820773610937,11.926421336254782
5102504,Cáceres - MT,2795729,2023,91767,51,MT,Centro-Oeste,30465.51592620441,11.427008034857009,10.324350697586118
5102603,Campinápolis - MT,614856,2023,15808,51,MT,Centro-Oeste,38895.24291497975,9.668271419987649,10.568627232025145
5102637,Campo Novo do Parecis - MT,7917233,2023,51722,51,MT,Centro-Oeste,153072.83167704265,10.853638501898386,11.938669111144034
5102678,Campo Verde - MT,5099105,2023,49053,51,MT,Centro-Oeste,103950.93062605752,10.800656625202697,11.551674245877711
5102686,Campos de Júlio - MT,2905079,2023,9946,51,MT,Centro-Oeste,292085.1598632616,9.204925739274683,12.584800682098093
5102694,Canabrava do Norte - MT,299035,2023,4451,51,MT,Centro-Oeste,67183.77892608402,8.400884069015854,11.115187112344675
5102702,Canarana - MT,3000654,2023,28324,51,MT,Centro-Oeste,105940.333286259,10.251464780771665,11.57063132108431
5102793,Carlinda - MT,423098,2023,10260,51,MT,Centro-Oeste,41237.62183235867,9.23600811872476,10.627106269939473
5102850,Castanheira - MT,261557,2023,7392,51,MT,Centro-Oeste,35383.79329004329,8.90815361332152,10.474009177626376
5103007,Chapada dos Guimarães - MT,1817596,2023,19458,51,MT,Centro-Oeste,93411.24473224381,9.876013575535373,11.444767010249086
5103056,Cláudia - MT,1192573,2023,9301,51,MT,Centro-Oeste,128219.86883130846,9.137877200242468,11.761501794543598
5103106,Cocalinho - MT,363690,2023,6495,51,MT,Centro-Oeste,55995.38106235566,8.7787879291047,10.933024485286175
5103205,Colíder - MT,1958222,2023,32054,51,MT,Centro-Oeste,61091.34585387159,10.37517725955352,11.02012549607509
5103254,Colniza - MT,852175,2023,26026,51,MT,Centro-Oeste,32743.218320141397,10.166851317336702,10.39645114542642
5103304,Comodoro - MT,1088026,2023,18469,51,MT,Centro-Oeste,58910.931831718015,9.823848929875911,10.983781952277544
5103353,Confresa - MT,1967776,2023,38460,51,MT,Centro-Oeste,51164.222568902755,10.55737401914277,10.842795788817373
5103361,Conquista D'Oeste - MT,179152,2023,3908,51,MT,Centro-Oeste,45842.374616171954,8.270781013162674,10.732964152319441
5103379,Cotriguaçu - MT,327751,2023,10030,51,MT,Centro-Oeste,32677.068793619143,9.21333588095598,10.394428850753473
5103403,Cuiabá - MT,39050753,2023,691875,51,MT,Centro-Oeste,56441.91942186088,13.447160582445038,10.940967413571704
5103437,Curvelândia - MT,135779,2023,4970,51,MT,Centro-Oeste,27319.718309859156,8.511175119090675,10.215364002865067
5103452,Denise - MT,777254,2023,6675,51,MT,Centro-Oeste,116442.5468164794,8.80612448326845,11.665153269970753
5103502,Diamantino - MT,5741878,2023,22623,51,MT,Centro-Oeste,253807.0989700747,10.026722366870757,12.444329804596526
5103601,Dom Aquino - MT,724834,2023,7890,51,MT,Centro-Oeste,91867.42712294043,8.97335141383992,11.42810180724518
5103700,Feliz Natal - MT,1151311,2023,10523,51,MT,Centro-Oeste,109409.0088377839,9.261318616740812,11.602848513274184
5103809,Figueirópolis D'Oeste - MT,112557,2023,3056,51,MT,Centro-Oeste,36831.47905759162,8.024862150286411,10.514108167676788
5103858,Gaúcha do Norte - MT,1385921,2023,9397,51,MT,Centro-Oeste,147485.47408747472,9.148145768383065,11.90148496914958
5103908,General Carneiro - MT,506493,2023,6319,51,MT,Centro-Oeste,80153.98006013609,8.751316246773456,11.29170481444842
5103957,Glória D'Oeste - MT,115168,2023,2878,51,MT,Centro-Oeste,40016.67824878388,7.964850887447313,10.59705160241358
5104104,Guarantã do Norte - MT,1286329,2023,31209,51,MT,Centro-Oeste,41216.60418469032,10.348461793739006,10.626596468340724
5104203,Guiratinga - MT,706016,2023,10252,51,MT,Centro-Oeste,68866.17245415528,9.235228087483963,11.139920370606273
5104500,Indiavaí - MT,109660,2023,2172,51,MT,Centro-Oeste,50488.02946593002,7.683403681053826,10.82949154688635
5104526,Ipiranga do Norte - MT,2175037,2023,8658,51,MT,Centro-Oeste,251217.02471702473,9.066239028001926,12.434072484834692
5104542,Itanhangá - MT,856166,2023,8257,51,MT,Centro-Oeste,103689.71781518712,9.01881660441743,11.549158236121166
5104559,Itaúba - MT,666707,2023,5201,51,MT,Centro-Oeste,128188.23303210922,8.556606193773073,11.761255033235123
5104609,Itiquira - MT,2049319,2023,12587,51,MT,Centro-Oeste,162812.34607134346,9.440419814291506,12.00035356549425
5104807,Jaciara - MT,1711568,2023,29803,51,MT,Centro-Oeste,57429.386303392275,10.302364338567436,10.958311407807729
5104906,Jangada - MT,210301,2023,7413,51,MT,Centro-Oeste,28369.21624173749,8.910990494656719,10.253059901116648
5105002,Jauru - MT,371424,2023,7881,51,MT,Centro-Oeste,47129.04453749524,8.97221007835365,10.760644746796837
5105101,Juara - MT,1859025,2023,36089,51,MT,Centro-Oeste,51512.23364460085,10.493743388746434,10.84957460493923
5105150,Juína - MT,1845536,2023,48396,51,MT,Centro-Oeste,38134.06066617076,10.787172444661369,10.548863142491399
5105176,Juruena - MT,386051,2023,10057,51,MT,Centro-Oeste,38386.2981008253,9.21602418844448,10.555455854609303
5105200,Juscimeira - MT,555049,2023,11622,51,MT,Centro-Oeste,47758.47530545517,9.360655132635051,10.773911823466765
5105234,Lambari D'Oeste - MT,284219,2023,4662,51,MT,Centro-Oeste,60965.036465036465,8.447199819595703,11.01805580612486
5105259,Lucas do Rio Verde - MT,8238966,2023,95792,51,MT,Centro-Oeste,86008.91514949057,11.469934453165134,11.36220623439181
5105309,Luciara - MT,95374,2023,2616,51,MT,Centro-Oeste,36457.95107033639,7.86940171257709,10.503914850008922
5105507,Vila Bela da Santíssima Trindade - MT,946663,2023,17592,51,MT,Centro-Oeste,53812.13051386994,9.775199532234597,10.893254194969881
5105580,Marcelândia - MT,1029292,2023,11355,51,MT,Centro-Oeste,90646.58740642888,9.337413454539659,11.414723569654507
5105606,Matupá - MT,1790694,2023,21959,51,MT,Centro-Oeste,81547.15606357303,9.996932357245992,11.308936733910384
5105622,Mirassol d'Oeste - MT,1163379,2023,27637,51,MT,Centro-Oeste,42094.98136556066,10.226910733640675,10.64768380509583
5105903,Nobres - MT,1492553,2023,15796,51,MT,Centro-Oeste,94489.30108888327,9.66751202240654,11.456241891081767
5106000,Nortelândia - MT,399399,2023,5890,51,MT,Centro-Oeste,67809.67741935483,8.681011276645632,11.12446019854159
5106109,Nossa Senhora do Livramento - MT,433626,2023,11658,51,MT,Centro-Oeste,37195.573854863615,9.363747918605496,10.523945050786132
5106158,Nova Bandeirantes - MT,506046,2023,14340,51,MT,Centro-Oeste,35289.12133891213,9.57080811415361,10.471330018057056
5106174,Nova Nazaré - MT,183702,2023,4575,51,MT,Centro-Oeste,40153.44262295082,8.428361977709622,10.600463459732742
5106182,Nova Lacerda - MT,486837,2023,7072,51,MT,Centro-Oeste,68840.07352941176,8.863898604317479,11.139541318445355
5106190,Nova Santa Helena - MT,483791,2023,4502,51,MT,Centro-Oeste,107461.35051088405,8.412277021466677,11.58488653177209
5106208,Nova Brasilândia - MT,216720,2023,3791,51,MT,Centro-Oeste,57166.97441308362,8.240385115516334,10.95373164022478
5106216,Nova Canaã do Norte - MT,1057942,2023,11734,51,MT,Centro-Oeste,90160.38861428328,9.370245889485805,11.409345458978141
5106224,Nova Mutum - MT,7647129,2023,63455,51,MT,Centro-Oeste,120512.63099834528,11.058086272244264,11.699509847982482
5106232,Nova Olímpia - MT,771964,2023,16204,51,MT,Centro-Oeste,47640.335719575414,9.693013404322581,10.771435070454805
5106240,Nova Ubiratã - MT,3184847,2023,9760,51,MT,Centro-Oeste,326316.29098360654,9.186047679407139,12.695622407732944
5106257,Nova Xavantina - MT,1185192,2023,25915,51,MT,Centro-Oeste,45733.822110746674,10.162577230623807,10.73059339310147
5106265,Novo Mundo - MT,626984,2023,6368,51,MT,Centro-Oeste,98458.54271356783,8.75904072752422,11.49739085240607
5106273,Novo Horizonte do Norte - MT,132646,2023,3267,51,MT,Centro-Oeste,40601.775329048054,8.09162741160107,10.611567071950267
5106281,Novo São Joaquim - MT,930872,2023,7239,51,MT,Centro-Oeste,128591.24188423816,8.88723835429314,11.764393984922478
5106299,Paranaíta - MT,833109,2023,12079,51,MT,Centro-Oeste,68971.68639788062,9.399223686605279,11.141451357306353
5106307,Paranatinga - MT,2920746,2023,28870,51,MT,Centro-Oeste,101168.89504676135,10.27055827265698,11.524546627392358
5106315,Novo Santo Antônio - MT,71503,2023,2041,51,MT,Centro-Oeste,35033.31700146987,7.621195162809845,10.464054802016136
5106372,Pedra Preta - MT,1490775,2023,18946,51,MT,Centro-Oeste,78685.47450649213,9.84934810643548,11.273213849473567
5106422,Peixoto de Azevedo - MT,1146389,2023,33754,51,MT,Centro-Oeste,33963.0562303727,10.42685420779643,10.433028631381061
5106455,Planalto da Serra - MT,296060,2023,3328,51,MT,Centro-Oeste,88960.33653846153,8.1101268019411,11.395945892508522
5106505,Poconé - MT,861874,2023,31203,51,MT,Centro-Oeste,27621.510752171267,10.348269523021242,10.226350123228865
5106653,Pontal do Araguaia - MT,244682,2023,7441,51,MT,Centro-Oeste,32882.94584061282,8.914760527397261,10.400709438849445
5106703,Ponte Branca - MT,49856,2023,2098,51,MT,Centro-Oeste,23763.584366062918,7.6487397889562425,10.075909619256315
5106752,Pontes e Lacerda - MT,2856805,2023,55762,51,MT,Centro-Oeste,51232.11147376349,10.928847912796902,10.844121791656104
5106778,Porto Alegre do Norte - MT,558330,2023,12649,51,MT,Centro-Oeste,44140.24824096767,9.445333439647541,10.695127303740714
5106802,Porto dos Gaúchos - MT,1444695,2023,5705,51,MT,Centro-Oeste,253233.12883435583,8.649098262296176,12.442065801271301
5106828,Porto Esperidião - MT,323734,2023,10088,51,MT,Centro-Oeste,32090.999206978588,9.219101877644755,10.376330871262596
5106851,Porto Estrela - MT,99847,2023,3141,51,MT,Centro-Oeste,31788.283985991722,8.052296499538647,10.366853072768489
5107008,Poxoréu - MT,1242007,2023,25103,51,MT,Centro-Oeste,49476.43707923356,10.130742639890052,10.809251816622618
5107040,Primavera do Leste - MT,8571209,2023,96006,51,MT,Centro-Oeste,89277.84721788221,11.47216596849693,11.39950866462149
5107065,Querência - MT,3771292,2023,31100,51,MT,Centro-Oeste,121263.40836012861,10.344963098167325,11.705720387099156
5107107,São José dos Quatro Marcos - MT,550358,2023,17721,51,MT,Centro-Oeste,31056.825235596185,9.782505655975346,10.343573877556913
5107156,Reserva do Cabaçal - MT,54024,2023,2020,51,MT,Centro-Oeste,26744.554455445545,7.61085279039525,10.194086159841564
5107180,Ribeirão Cascalheira - MT,814506,2023,10541,51,MT,Centro-Oeste,77270.27796224268,9.26302769425519,11.255064658206557
5107198,Ribeirãozinho - MT,192864,2023,2733,51,MT,Centro-Oeste,70568.60592755214,7.913155185928068,11.16434064933684
5107206,Rio Branco - MT,129895,2023,4440,51,MT,Centro-Oeste,29255.630630630632,8.39840965542627,10.283827334326718
5107248,Santa Carmem - MT,1133113,2023,5795,51,MT,Centro-Oeste,195532.87316652286,8.664750755773852,12.183483793461443
5107263,Santo Afonso - MT,193731,2023,2416,51,MT,Centro-Oeste,80186.67218543046,7.789868559054706,11.292112597818257
5107297,São José do Povo - MT,70176,2023,2716,51,MT,Centro-Oeste,25837.9970544919,7.906915488678587,10.159601441521165
5107305,São José do Rio Claro - MT,1683036,2023,14455,51,MT,Centro-Oeste,116432.79142165341,9.578795654450447,11.665069487850195
5107354,São José do Xingu - MT,843182,2023,6234,51,MT,Centro-Oeste,135255.37375681745,8.737773460327283,11.814919927947656
5107404,São Pedro da Cipa - MT,81085,2023,4250,51,MT,Centro-Oeste,19078.823529411766,8.354674261918463,9.85633428321715
5107578,Rondolândia - MT,135694,2023,3518,51,MT,Centro-Oeste,38571.34735645253,8.165647925297504,10.560264983349528
5107602,Rondonópolis - MT,16568250,2023,263708,51,MT,Centro-Oeste,62828.01431886784,12.482597709385946,11.048156340868733
5107701,Rosário Oeste - MT,650377,2023,15041,51,MT,Centro-Oeste,43240.27657735523,9.618535084655214,10.674527668063753
5107743,Santa Cruz do Xingu - MT,601239,2023,2904,51,MT,Centro-Oeste,207038.22314049586,7.973844375944687,12.240658708053903
5107750,Salto do Céu - MT,120131,2023,3657,51,MT,Centro-Oeste,32849.60350013673,8.204398418149381,10.399694953828854
5107768,Santa Rita do Trivelato - MT,1341337,2023,3536,51,MT,Centro-Oeste,379337.38687782804,8.170751423757535,12.84618129091288
5107776,Santa Terezinha - MT,306137,2023,7737,51,MT,Centro-Oeste,39567.92038257723,8.953769294549454,10.5857739775922
5107792,Santo Antônio do Leste - MT,1313632,2023,4244,51,MT,Centro-Oeste,309526.86145146086,8.353261499733874,12.642800157167782
5107800,Santo Antônio de Leverger - MT,743717,2023,16839,51,MT,Centro-Oeste,44166.3400439456,9.73145290361031,10.69571824048154
5107859,São Félix do Araguaia - MT,2351792,2023,14604,51,MT,Centro-Oeste,161037.5239660367,9.589050742775527,11.989392684922477
5107875,Sapezal - MT,6410247,2023,32514,51,MT,Centro-Oeste,197153.4415943901,10.389426044794169,12.191737595883765
5107883,Serra Nova Dourada - MT,160052,2023,1941,51,MT,Centro-Oeste,82458.5265327151,7.57095858316901,11.32005073722803
5107909,Sinop - MT,11736047,2023,223780,51,MT,Centro-Oeste,52444.575029046384,12.318418705361712,10.867512177189003
5107925,Sorriso - MT,13748757,2023,124665,51,MT,Centro-Oeste,110285.62146552761,11.733385418655237,11.61082883831743
5107941,Tabaporã - MT,1540339,2023,9895,51,MT,Centro-Oeste,155668.41839312785,9.199784858036667,11.955483500980389
5107958,Tangará da Serra - MT,5602200,2023,114603,51,MT,Centro-Oeste,48883.537080181144,11.649229260930609,10.7971959537516
5108006,Tapurah - MT,2467467,2023,15638,51,MT,Centro-Oeste,157786.609540862,9.65745912868446,11.968998826637838
5108055,Terra Nova do Norte - MT,571448,2023,10591,51,MT,Centro-Oeste,53956.000377679164,9.267759862843668,10.895924185589333
5108105,Tesouro - MT,326968,2023,2935,51,MT,Centro-Oeste,111403.066439523,7.984462732262196,11.620910132483576
5108204,Torixoréu - MT,241589,2023,4238,51,MT,Centro-Oeste,57005.42708824918,8.351846738828245,10.950901754358853
5108303,União do Sul - MT,601637,2023,3904,51,MT,Centro-Oeste,154107.8381147541,8.269756947532983,11.945407883835285
5108352,Vale de São Domingos - MT,81318,2023,2892,51,MT,Centro-Oeste,28118.25726141079,7.969703583278656,10.244174368947553
5108402,Várzea Grande - MT,13984218,2023,318922,51,MT,Centro-Oeste,43848.39553244994,12.67270183776195,10.68849340722098
5108501,Vera - MT,1504304,2023,10758,51,MT,Centro-Oeste,139831.1953894776,9.283404942833188,11.848191226875402
5108600,Vila Rica - MT,920621,2023,19686,51,MT,Centro-Oeste,46765.26465508483,9.887663002189157,10.752895998108167
5108808,Nova Guarita - MT,236922,2023,4546,51,MT,Centro-Oeste,52116.58600967884,8.422003004412488,10.861238526592993
