STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,TRANSACTION,Transaction,INSTR_ASSET,Financial instruments and non-financial assets,ACTIVITY,Economic activity,EXPENDITURE,Expenditure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,REF_YEAR_PRICE,Price reference year,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,asset_query,asset_label
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1975,,56216268.856,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1976,,90880.03,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1976,,1000.501,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1976,,60665271.908,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1977,,113477.918,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1977,,1398.915,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1977,,65379731.947,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1978,,154872.778,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1978,,1935.355,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1978,,72579187.05,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1979,,205990.99,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1979,,2763.209,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1979,,81950297.534,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1980,,302105.406,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1980,,4818.665,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1980,,88549000.0,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1981,,405204.09,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1981,,7275.904,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1981,,92029700.0,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1982,,512369.404,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1982,,11387.733,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1982,,93443900.0,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1983,,625890.886,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1983,,17373.224,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1983,,94390400.0,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1984,,792151.405,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1984,,22640.011,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1984,,98646600.0,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1985,,1069393.178,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1985,,29888.819,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1985,,104127600.0,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,CHL,Chile,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1986,,752278.391,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,CLP,Chilean peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1986,,1501457.512,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1986,,36190.263,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1986,,109452100.0,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,CHL,Chile,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1987,,1131718.624,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,CLP,Chilean peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,COL,Colombia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1987,,1945564.126,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,COP,Colombian peso,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ISL,Iceland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1987,,49922.162,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,ISK,Iceland krona,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,JPN,Japan,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1987,,118747400.0,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,JPY,Yen,N11G,Total fixed assets
