income_group,gfcf_pct_gdp,MUQ_real_loess
Lower middle income,16.2427832653018,6.270168304180437
Lower middle income,16.2592234815342,6.2777658451785765
Lower middle income,16.3133564922454,6.306798002862877
Lower middle income,16.3274585130703,6.313972920160983
Lower middle income,16.340537129865,6.320548150434664
Lower middle income,16.3620680520966,6.332125021684798
Lower middle income,16.3904751259118,6.3473158343336165
Lower middle income,16.4571885886473,6.380798276144185
Lower middle income,16.5655504658066,6.435323658490213
Lower middle income,16.5722141638029,6.438481146291996
Lower middle income,16.5807530813233,6.44286327245137
Lower middle income,16.5813700913836,6.443179642659655
Lower middle income,16.6267377092867,6.4663403732287925
Lower middle income,16.6441195996643,6.47516156468885
Lower middle income,16.6792585587853,6.492873330091169
Lower middle income,16.6971471423806,6.500236455937993
Lower middle income,16.7088065135105,6.5051961970461845
Lower middle income,16.7726109811702,6.536941008473408
Lower middle income,16.8144880625504,6.555236515720132
Lower middle income,16.8371747041627,6.5660561827546395
Lower middle income,16.876979845919,6.5846197879493245
Lower middle income,16.8959474633294,6.5937911931517625
Lower middle income,17.0064513362369,6.642317690116198
Lower middle income,17.0114751717126,6.644348116639137
Lower middle income,17.0428624250491,6.658077693843886
Lower middle income,17.0482060759141,6.6603031678755
Lower middle income,17.0574739269899,6.664673036654256
Lower middle income,17.1164090739706,6.69050988561132
Lower middle income,17.1164125297085,6.690511504443074
Lower middle income,17.1164299656219,6.690519672246678
Lower middle income,17.1164426194856,6.690525599906217
Lower middle income,17.1164439891343,6.690526241513181
Lower middle income,17.1164695309867,6.690538206489203
Lower middle income,17.1399920981717,6.701548261811046
Lower middle income,17.148700915901,6.705620417550299
Lower middle income,17.1557664410058,6.708922768405144
Lower middle income,17.171935822125,6.716476007334318
Lower middle income,17.207866396148,6.730228826851557
Lower middle income,17.2259606173951,6.7368607918146814
Lower middle income,17.2309711286089,6.738690625884757
Lower middle income,17.2546707781607,6.74872021895638
Lower middle income,17.2714251137766,6.754787949377356
Lower middle income,17.2787547601197,6.75743224893479
Lower middle income,17.3005345926248,6.765253015631906
Lower middle income,17.3050292766937,6.766860157456846
Lower middle income,17.3212766680977,6.772650298235606
Lower middle income,17.3335706462687,6.777135375993192
Lower middle income,17.3347645655364,6.777684495967788
Lower middle income,17.4626493546021,6.830186684089492
Lower middle income,17.4664784756528,6.831506515296542
Lower middle income,17.5149925796729,6.850304480383508
Lower middle income,17.5433638972786,6.8604848399427345
Lower middle income,17.5648673837753,6.869754235000119
Lower middle income,17.5845697700603,6.878573592986977
Lower middle income,17.5986129172085,6.884234506880517
Lower middle income,17.6358591747995,6.898547218954618
Lower middle income,17.6499967380481,6.903681771509748
Lower middle income,17.7147108391135,6.92851074503625
Lower middle income,17.722005528278,6.931706733003777
Lower middle income,17.8470592312248,6.983754850463146
Lower middle income,17.8624390779559,6.9886945375617975
Lower middle income,17.8754578754579,6.994311393690567
Lower middle income,17.9157021547543,7.007485729420276
Lower middle income,17.9201485608171,7.008894340555136
Lower middle income,17.9468320109013,7.019791693559766
Lower middle income,17.9712675405374,7.028686933431663
Lower middle income,18.0266441444543,7.0526422546527945
Lower middle income,18.0276617984084,7.053100570368379
Lower middle income,18.0397312299153,7.058544974095872
Lower middle income,18.0483946566674,7.062463305099337
Lower middle income,18.1182491920566,7.09068581333911
Lower middle income,18.1515573586507,7.103462922242568
Lower middle income,18.1600090472405,7.107359818918498
