country_code,country_name,income_group,year,urbanization_pct,real_MUQ
BLR,Belarus,Upper middle income,2008,73.553169,9.353910
BLR,Belarus,Upper middle income,2009,74.190965,19.990677
BLR,Belarus,Upper middle income,2010,74.550140,9.091359
BLR,Belarus,Upper middle income,2013,75.949707,11.734491
BLR,Belarus,Upper middle income,2015,76.626389,-4.850747
BLR,Belarus,Upper middle income,2016,76.845871,-4.742263
BLR,Belarus,Upper middle income,2017,77.020821,15.867476
BLZ,Belize,Upper middle income,1981,51.290830,10.731884
BLZ,Belize,Upper middle income,1982,50.842232,-3.027022
BLZ,Belize,Upper middle income,1983,50.339611,-0.399312
BLZ,Belize,Upper middle income,1984,49.807355,5.000100
BLZ,Belize,Upper middle income,1985,49.269851,-1.100831
BLZ,Belize,Upper middle income,1986,48.751488,7.979651
BLZ,Belize,Upper middle income,1987,48.276653,3.977502
BLZ,Belize,Upper middle income,1988,47.869733,5.964731
BLZ,Belize,Upper middle income,1989,47.555116,9.194821
BLZ,Belize,Upper middle income,1990,47.357189,5.777615
BLZ,Belize,Upper middle income,1991,47.299238,6.241016
BLZ,Belize,Upper middle income,1992,47.315709,16.424867
BLZ,Belize,Upper middle income,1993,47.353667,8.537752
BLZ,Belize,Upper middle income,1994,47.406662,-2.084477
BLZ,Belize,Upper middle income,1995,47.468342,12.453739
BLZ,Belize,Upper middle income,1999,47.674831,3.198425
BLZ,Belize,Upper middle income,2000,47.683685,4.880681
BLZ,Belize,Upper middle income,2005,46.727119,8.886508
BLZ,Belize,Upper middle income,2006,46.408481,10.499405
BLZ,Belize,Upper middle income,2007,46.081247,7.196483
BLZ,Belize,Upper middle income,2008,45.759912,4.386304
BLZ,Belize,Upper middle income,2009,45.458971,-1.764424
BLZ,Belize,Upper middle income,2010,45.191484,-1.359024
BLZ,Belize,Upper middle income,2011,44.941782,10.121640
BLZ,Belize,Upper middle income,2013,44.438054,5.667944
BLZ,Belize,Upper middle income,2014,44.185016,4.409185
BLZ,Belize,Upper middle income,2016,43.676551,10.986586
BLZ,Belize,Upper middle income,2017,43.421109,-4.514615
BLZ,Belize,Upper middle income,2018,43.164848,11.575998
BLZ,Belize,Upper middle income,2019,42.907762,16.257300
BOL,Bolivia,Upper middle income,1971,39.454806,19.441782
BOL,Bolivia,Upper middle income,1972,39.767404,10.696303
BOL,Bolivia,Upper middle income,1973,40.098897,4.945851
BOL,Bolivia,Upper middle income,1975,40.823732,4.553166
BOL,Bolivia,Upper middle income,1976,41.215100,12.314739
BOL,Bolivia,Upper middle income,1978,42.336981,7.468197
BOL,Bolivia,Upper middle income,1980,44.094776,-1.856492
BOL,Bolivia,Upper middle income,1982,46.308726,2.399111
BOL,Bolivia,Upper middle income,1983,47.527431,2.262942
BOL,Bolivia,Upper middle income,1984,48.788980,-1.303064
BOL,Bolivia,Upper middle income,1985,50.069644,-1.878004
BOL,Bolivia,Upper middle income,1986,51.345689,-2.320633
BOL,Bolivia,Upper middle income,1988,53.789002,6.160543
BOL,Bolivia,Upper middle income,1990,55.929069,8.096309
BOL,Bolivia,Upper middle income,1991,56.826057,5.312502
BOL,Bolivia,Upper middle income,1992,57.577669,8.031233
BOL,Bolivia,Upper middle income,1993,58.226832,15.492843
BOL,Bolivia,Upper middle income,1995,59.391206,10.775702
BOL,Bolivia,Upper middle income,1996,59.920244,13.311288
BOL,Bolivia,Upper middle income,1997,60.423944,6.979370
BOL,Bolivia,Upper middle income,1998,60.909876,6.648481
BOL,Bolivia,Upper middle income,2001,62.337481,-1.593742
BOL,Bolivia,Upper middle income,2002,62.818763,6.010331
BOL,Bolivia,Upper middle income,2003,63.291871,-3.102646
BOL,Bolivia,Upper middle income,2005,64.213306,5.203515
BOL,Bolivia,Upper middle income,2006,64.663143,6.140668
BOL,Bolivia,Upper middle income,2007,65.106733,6.263430
BOL,Bolivia,Upper middle income,2008,65.544830,10.197127
BOL,Bolivia,Upper middle income,2011,66.833716,8.980399
BOL,Bolivia,Upper middle income,2013,67.669706,15.335529
BOL,Bolivia,Upper middle income,2014,68.037425,10.663936
BOL,Bolivia,Upper middle income,2017,69.083802,9.151375
BRA,Brazil,Upper middle income,1971,54.328032,12.362744
BRA,Brazil,Upper middle income,1972,55.660346,15.481008
BRA,Brazil,Upper middle income,1973,57.136706,17.130825
BRA,Brazil,Upper middle income,1974,58.708533,15.087940
BRA,Brazil,Upper middle income,1975,60.327251,18.248046
BRA,Brazil,Upper middle income,1978,64.978971,19.866585
BRA,Brazil,Upper middle income,1979,66.299474,14.548960
BRA,Brazil,Upper middle income,1983,70.082913,-4.848007
BRA,Brazil,Upper middle income,1986,72.295456,8.098943
BRA,Brazil,Upper middle income,1987,72.965827,6.339995
BRA,Brazil,Upper middle income,1988,73.613862,18.666560
BRA,Brazil,Upper middle income,1989,74.246306,6.377171
BRA,Brazil,Upper middle income,1990,74.869901,-2.322215
BRA,Brazil,Upper middle income,1993,76.640640,10.385965
BRA,Brazil,Upper middle income,1994,77.171034,8.881447
BRA,Brazil,Upper middle income,2000,81.148437,8.773287
BRA,Brazil,Upper middle income,2004,82.681682,8.179452
BRA,Brazil,Upper middle income,2006,83.267210,17.918940
BRA,Brazil,Upper middle income,2007,83.538257,9.852304
BRA,Brazil,Upper middle income,2008,83.803605,9.107856
BRA,Brazil,Upper middle income,2010,84.343846,8.501473
BRA,Brazil,Upper middle income,2015,85.693570,-4.645979
BRA,Brazil,Upper middle income,2016,85.948705,-2.511571
BRA,Brazil,Upper middle income,2018,86.442072,10.470570
BRA,Brazil,Upper middle income,2019,86.679799,16.453451
BWA,Botswana,Upper middle income,1969,7.929736,4.769689
BWA,Botswana,Upper middle income,1970,9.000223,6.542745
BWA,Botswana,Upper middle income,1971,9.885781,6.731902
BWA,Botswana,Upper middle income,1972,10.571264,12.518717
BWA,Botswana,Upper middle income,1977,13.050161,8.073060
BWA,Botswana,Upper middle income,1978,13.583607,4.029134
BWA,Botswana,Upper middle income,1979,14.203077,6.296954
BWA,Botswana,Upper middle income,1980,14.940057,7.332666
BWA,Botswana,Upper middle income,1981,15.813881,12.597266
BWA,Botswana,Upper middle income,1984,22.617110,17.875467
BWA,Botswana,Upper middle income,1987,33.865796,2.976329
BWA,Botswana,Upper middle income,1988,37.581925,4.308073
BWA,Botswana,Upper middle income,1989,40.915097,11.219301
BWA,Botswana,Upper middle income,1990,43.645567,18.385084
BWA,Botswana,Upper middle income,1995,49.611860,10.422455
BWA,Botswana,Upper middle income,1997,51.052410,6.495056
BWA,Botswana,Upper middle income,1998,51.738790,17.546989
BWA,Botswana,Upper middle income,2002,55.014299,11.980760
BWA,Botswana,Upper middle income,2007,60.782231,8.867255
BWA,Botswana,Upper middle income,2011,64.018781,12.735496
BWA,Botswana,Upper middle income,2018,66.157918,18.778911
BWA,Botswana,Upper middle income,2019,66.327169,19.562050
CHN,China,Upper middle income,1961,19.294250,-0.269345
CHN,China,Upper middle income,1962,17.324953,1.380300
CHN,China,Upper middle income,1963,16.836292,1.775498
CHN,China,Upper middle income,1964,18.299999,2.969477
CHN,China,Upper middle income,1965,17.983679,7.028893
CHN,China,Upper middle income,1966,17.859728,9.176138
CHN,China,Upper middle income,1967,17.740416,-3.219866
CHN,China,Upper middle income,1969,17.499472,2.922796
CHN,China,Upper middle income,1970,17.379990,4.811083
CHN,China,Upper middle income,1971,17.260557,14.105763
CHN,China,Upper middle income,1974,17.163958,12.061004
CHN,China,Upper middle income,1975,17.344730,8.240687
CHN,China,Upper middle income,1978,17.915207,9.200966
CHN,China,Upper middle income,1980,19.391115,16.752887
CHN,China,Upper middle income,1982,20.565502,10.808142
CHN,China,Upper middle income,1983,21.623564,13.186493
CHN,China,Upper middle income,1984,23.014269,7.351456
CHN,China,Upper middle income,1985,23.706909,8.423739
CHN,China,Upper middle income,1986,24.524916,12.549492
CHN,China,Upper middle income,1987,25.319305,12.769088
CHN,China,Upper middle income,1988,25.814672,10.426458
CHN,China,Upper middle income,1991,26.940247,6.051921
CHN,China,Upper middle income,1992,27.459869,4.207040
CHN,China,Upper middle income,1993,27.990076,4.021697
CHN,China,Upper middle income,1996,30.479864,17.943975
CHN,China,Upper middle income,1997,31.909954,18.925855
CHN,China,Upper middle income,1998,33.350166,10.308314
CHN,China,Upper middle income,2000,36.432023,15.539292
CHN,China,Upper middle income,2001,37.659744,12.686105
CHN,China,Upper middle income,2002,39.089783,10.203586
CHN,China,Upper middle income,2003,40.530231,7.940183
CHN,China,Upper middle income,2004,41.760014,10.869459
CHN,China,Upper middle income,2005,42.989998,13.166717
CHN,China,Upper middle income,2006,44.343010,14.239730
CHN,China,Upper middle income,2007,45.889244,13.035962
CHN,China,Upper middle income,2008,46.989506,11.686556
CHN,China,Upper middle income,2009,48.341705,7.761590
CHN,China,Upper middle income,2010,49.234027,14.570639
CHN,China,Upper middle income,2011,51.830029,16.113336
CHN,China,Upper middle income,2012,53.100311,17.122569
CHN,China,Upper middle income,2013,54.490002,18.001745
CHN,China,Upper middle income,2017,60.240269,19.383184
CHN,China,Upper middle income,2018,61.500198,16.188443
COL,Colombia,Upper middle income,1966,53.986098,11.950900
COL,Colombia,Upper middle income,1968,56.108440,14.766893
COL,Colombia,Upper middle income,1969,57.156596,17.853688
COL,Colombia,Upper middle income,1978,63.753456,14.119445
COL,Colombia,Upper middle income,1980,64.734117,15.591022
COL,Colombia,Upper middle income,1988,68.541179,10.092663
COL,Colombia,Upper middle income,1990,69.490757,11.275815
COL,Colombia,Upper middle income,1992,70.419021,8.502370
COL,Colombia,Upper middle income,1993,70.873348,6.257905
COL,Colombia,Upper middle income,1994,71.334904,18.509631
COL,Colombia,Upper middle income,1999,73.870000,-0.379813
COL,Colombia,Upper middle income,2000,74.349357,1.413492
COL,Colombia,Upper middle income,2001,74.793837,3.309556
COL,Colombia,Upper middle income,2002,75.192444,5.166294
COL,Colombia,Upper middle income,2003,75.534183,6.325467
COL,Colombia,Upper middle income,2004,75.808057,9.364570
COL,Colombia,Upper middle income,2005,76.004939,6.309222
COL,Colombia,Upper middle income,2006,76.161919,8.186238
COL,Colombia,Upper middle income,2007,76.314404,9.795303
COL,Colombia,Upper middle income,2011,76.839004,19.848619
COL,Colombia,Upper middle income,2013,77.031599,19.724432
COL,Colombia,Upper middle income,2014,77.105845,11.682192
COL,Colombia,Upper middle income,2015,77.163628,19.860483
DOM,Dominican Republic,Upper middle income,1961,31.001433,0.821773
DOM,Dominican Republic,Upper middle income,1962,31.897953,3.921508
DOM,Dominican Republic,Upper middle income,1963,32.856877,6.950022
DOM,Dominican Republic,Upper middle income,1964,33.865201,9.258597
DOM,Dominican Republic,Upper middle income,1965,34.909927,-0.446717
DOM,Dominican Republic,Upper middle income,1966,35.978053,4.229465
DOM,Dominican Republic,Upper middle income,1970,40.248897,10.595670
DOM,Dominican Republic,Upper middle income,1971,41.361460,18.110120
DOM,Dominican Republic,Upper middle income,1972,42.550843,9.380255
DOM,Dominican Republic,Upper middle income,1979,50.658459,15.633195
DOM,Dominican Republic,Upper middle income,1983,53.051726,12.574710
DOM,Dominican Republic,Upper middle income,1986,53.964929,10.382297
DOM,Dominican Republic,Upper middle income,1987,54.210082,8.251580
DOM,Dominican Republic,Upper middle income,1989,54.694693,14.164666
DOM,Dominican Republic,Upper middle income,1991,55.264132,-1.871530
DOM,Dominican Republic,Upper middle income,1992,55.615320,2.156159
DOM,Dominican Republic,Upper middle income,1993,56.029724,8.707699
DOM,Dominican Republic,Upper middle income,1996,57.828749,17.146796
DOM,Dominican Republic,Upper middle income,1997,58.607368,19.775247
DOM,Dominican Republic,Upper middle income,1998,59.455581,11.233948
DOM,Dominican Republic,Upper middle income,2005,67.575918,9.252282
DOM,Dominican Republic,Upper middle income,2006,69.333854,8.709569
DOM,Dominican Republic,Upper middle income,2007,71.019343,16.839095
DOM,Dominican Republic,Upper middle income,2010,74.164277,12.157950
DOM,Dominican Republic,Upper middle income,2018,73.758926,9.888134
DZA,Algeria,Upper middle income,1970,39.602926,4.982254
DZA,Algeria,Upper middle income,1972,39.816072,4.653034
DZA,Algeria,Upper middle income,1973,39.928407,6.840894
DZA,Algeria,Upper middle income,1975,40.234715,5.429358
DZA,Algeria,Upper middle income,1976,40.456732,8.192625
DZA,Algeria,Upper middle income,1977,40.773730,17.212027
DZA,Algeria,Upper middle income,1978,41.262014,8.596882
DZA,Algeria,Upper middle income,1982,44.754143,13.679820
DZA,Algeria,Upper middle income,1986,48.871529,19.030777
DZA,Algeria,Upper middle income,1989,51.348493,13.512995
DZA,Algeria,Upper middle income,1992,53.705230,9.990561
DZA,Algeria,Upper middle income,1994,55.246622,13.457736
DZA,Algeria,Upper middle income,1995,56.013117,9.090090
DZA,Algeria,Upper middle income,1998,58.314700,4.405569
DZA,Algeria,Upper middle income,2001,60.617717,4.081527
DZA,Algeria,Upper middle income,2002,61.381266,7.054492
DZA,Algeria,Upper middle income,2007,65.169076,8.939327
DZA,Algeria,Upper middle income,2008,65.901486,13.873094
DZA,Algeria,Upper middle income,2009,66.509738,4.652940
DZA,Algeria,Upper middle income,2013,68.946384,11.822659
DZA,Algeria,Upper middle income,2014,69.546877,11.001495
DZA,Algeria,Upper middle income,2015,70.143307,9.368442
ECU,Ecuador,Upper middle income,1973,40.818179,10.453731
ECU,Ecuador,Upper middle income,1975,42.132442,13.847019
ECU,Ecuador,Upper middle income,1986,52.178435,13.570917
ECU,Ecuador,Upper middle income,1987,52.957696,16.928371
ECU,Ecuador,Upper middle income,1993,56.994580,14.716721
ECU,Ecuador,Upper middle income,1998,59.839314,9.569231
ECU,Ecuador,Upper middle income,1999,60.291391,-0.783076
ECU,Ecuador,Upper middle income,2000,60.686501,3.779490
ECU,Ecuador,Upper middle income,2002,61.287127,13.084413
ECU,Ecuador,Upper middle income,2008,62.539552,19.254781
ECU,Ecuador,Upper middle income,2010,62.740526,16.490515
ECU,Ecuador,Upper middle income,2011,62.794905,15.397516
ECU,Ecuador,Upper middle income,2012,62.840873,19.922245
ECU,Ecuador,Upper middle income,2013,62.883729,15.110503
ECU,Ecuador,Upper middle income,2017,63.019459,17.732129
GAB,Gabon,Upper middle income,1971,34.174601,9.299745
GAB,Gabon,Upper middle income,1972,36.490220,1.659816
GAB,Gabon,Upper middle income,1973,38.906394,-3.377377
GAB,Gabon,Upper middle income,1974,41.382657,4.999424
GAB,Gabon,Upper middle income,1975,43.878546,4.714456
GAB,Gabon,Upper middle income,1976,46.353596,5.379735
GAB,Gabon,Upper middle income,1977,48.767342,-4.156551
GAB,Gabon,Upper middle income,1978,51.079320,-0.860189
GAB,Gabon,Upper middle income,1979,53.249065,-3.087529
GAB,Gabon,Upper middle income,1981,57.000000,5.963574
GAB,Gabon,Upper middle income,1983,59.937489,6.956633
GAB,Gabon,Upper middle income,1985,62.467667,4.442996
GAB,Gabon,Upper middle income,1986,63.707972,5.304522
GAB,Gabon,Upper middle income,1987,65.000000,0.468961
GAB,Gabon,Upper middle income,1988,66.384828,1.610714
GAB,Gabon,Upper middle income,1989,67.830394,0.564122
GAB,Gabon,Upper middle income,1990,69.278172,1.258195
GAB,Gabon,Upper middle income,1991,70.669635,0.591219
GAB,Gabon,Upper middle income,1992,71.946259,0.427983
GAB,Gabon,Upper middle income,1993,73.045619,0.260424
GAB,Gabon,Upper middle income,1994,74.024364,1.104310
GAB,Gabon,Upper middle income,1995,74.989355,0.534730
GAB,Gabon,Upper middle income,1996,75.942104,3.049244
GAB,Gabon,Upper middle income,1997,76.879379,2.273790
GAB,Gabon,Upper middle income,1998,77.797949,2.430567
GAB,Gabon,Upper middle income,1999,78.694580,-0.034982
GAB,Gabon,Upper middle income,2000,79.566040,0.648252
GAB,Gabon,Upper middle income,2001,80.409099,0.778627
GAB,Gabon,Upper middle income,2002,81.220524,3.412026
GAB,Gabon,Upper middle income,2003,81.997083,-0.577298
GAB,Gabon,Upper middle income,2004,82.735544,0.446941
GAB,Gabon,Upper middle income,2005,83.432675,9.272614
GAB,Gabon,Upper middle income,2006,84.085243,1.965995
GAB,Gabon,Upper middle income,2007,84.690018,3.638019
GAB,Gabon,Upper middle income,2008,85.243767,18.868365
GAB,Gabon,Upper middle income,2009,85.743258,2.502845
GAB,Gabon,Upper middle income,2010,86.185259,6.383752
GAB,Gabon,Upper middle income,2013,87.148248,10.541979
GAB,Gabon,Upper middle income,2014,87.623602,5.979221
GAB,Gabon,Upper middle income,2017,89.000973,-2.588483
GAB,Gabon,Upper middle income,2019,89.903185,5.199662
GEO,Georgia,Upper middle income,1991,54.902937,-1.277254
GEO,Georgia,Upper middle income,1992,54.630369,2.484001
GEO,Georgia,Upper middle income,1993,54.331353,7.829933
GEO,Georgia,Upper middle income,1996,53.394176,-3.248190
GEO,Georgia,Upper middle income,1998,52.854512,0.211810
GEO,Georgia,Upper middle income,1999,52.645784,5.248715
GEO,Georgia,Upper middle income,2001,52.409817,6.013543
GEO,Georgia,Upper middle income,2003,52.514471,5.695497
GEO,Georgia,Upper middle income,2004,52.717320,15.624727
GEO,Georgia,Upper middle income,2005,53.003628,13.366381
GEO,Georgia,Upper middle income,2007,53.770607,12.051273
GEO,Georgia,Upper middle income,2008,54.223272,-4.718028
GEO,Georgia,Upper middle income,2009,54.703382,1.673944
GEO,Georgia,Upper middle income,2010,55.196934,2.739724
GEO,Georgia,Upper middle income,2011,55.689926,8.017642
GEO,Georgia,Upper middle income,2012,56.168353,8.075610
GEO,Georgia,Upper middle income,2014,57.023761,8.155754
GEO,Georgia,Upper middle income,2015,57.380380,12.945148
GEO,Georgia,Upper middle income,2016,57.698403,15.374228
GNQ,Equatorial Guinea,Upper middle income,2007,45.857455,9.901470
GNQ,Equatorial Guinea,Upper middle income,2009,50.472282,4.196590
GNQ,Equatorial Guinea,Upper middle income,2012,59.010694,10.133998
GNQ,Equatorial Guinea,Upper middle income,2013,62.212007,-2.318656
GNQ,Equatorial Guinea,Upper middle income,2015,68.951271,1.094104
GNQ,Equatorial Guinea,Upper middle income,2016,69.253270,3.544514
GNQ,Equatorial Guinea,Upper middle income,2017,69.551602,10.669253
GNQ,Equatorial Guinea,Upper middle income,2018,69.839662,13.022854
GTM,Guatemala,Upper middle income,1963,33.288110,17.558594
GTM,Guatemala,Upper middle income,1964,33.705323,10.952728
GTM,Guatemala,Upper middle income,1967,34.967054,16.663012
GTM,Guatemala,Upper middle income,1971,36.233372,18.996340
GTM,Guatemala,Upper middle income,1973,36.382141,14.933628
GTM,Guatemala,Upper middle income,1974,36.150952,12.856552
GTM,Guatemala,Upper middle income,1976,35.057263,6.434099
GTM,Guatemala,Upper middle income,1983,32.789552,-1.971046
GTM,Guatemala,Upper middle income,1985,32.978154,3.931110
GTM,Guatemala,Upper middle income,1987,33.273367,4.354647
GTM,Guatemala,Upper middle income,1988,33.458838,10.480742
GTM,Guatemala,Upper middle income,1989,33.668424,19.458922
GTM,Guatemala,Upper middle income,1992,34.433417,5.654903
GTM,Guatemala,Upper middle income,1997,38.319564,12.095283
GTM,Guatemala,Upper middle income,1998,39.940672,15.577958
GTM,Guatemala,Upper middle income,1999,41.623155,19.379504
GTM,Guatemala,Upper middle income,2001,44.678096,8.913969
GTM,Guatemala,Upper middle income,2002,45.775473,16.630901
GTM,Guatemala,Upper middle income,2006,48.767636,10.413260
GTM,Guatemala,Upper middle income,2019,54.188227,13.384494
IDN,Indonesia,Upper middle income,1968,16.289753,3.242770
IDN,Indonesia,Upper middle income,1969,16.531565,3.118102
IDN,Indonesia,Upper middle income,1970,16.800135,8.113452
IDN,Indonesia,Upper middle income,1971,17.101150,9.859811
IDN,Indonesia,Upper middle income,1972,17.453167,9.212278
IDN,Indonesia,Upper middle income,1975,18.914197,12.595139
IDN,Indonesia,Upper middle income,1983,24.343319,18.751664
IDN,Indonesia,Upper middle income,1986,26.862490,19.631966
IDN,Indonesia,Upper middle income,2004,45.447674,18.498739
IDN,Indonesia,Upper middle income,2009,49.167758,18.386293
IRQ,Iraq,Upper middle income,1972,59.009018,17.622794
IRQ,Iraq,Upper middle income,1973,59.977747,17.750717
IRQ,Iraq,Upper middle income,1975,61.806726,9.153201
IRQ,Iraq,Upper middle income,1978,64.280639,13.965090
IRQ,Iraq,Upper middle income,1980,66.006458,12.880256
IRQ,Iraq,Upper middle income,1981,66.874474,5.510087
IRQ,Iraq,Upper middle income,1983,68.465629,-2.766129
IRQ,Iraq,Upper middle income,1984,69.126732,-1.029418
IRQ,Iraq,Upper middle income,1987,70.196395,-4.711835
IRQ,Iraq,Upper middle income,1988,70.171678,13.666279
IRQ,Iraq,Upper middle income,1989,69.999749,6.353313
IRQ,Iraq,Upper middle income,1990,69.719732,-2.869649
IRQ,Iraq,Upper middle income,1991,69.364414,1.970552
IRQ,Iraq,Upper middle income,1993,68.559024,-0.023055
IRQ,Iraq,Upper middle income,1994,68.174523,5.803364
IRQ,Iraq,Upper middle income,2000,67.633191,-0.896745
IRQ,Iraq,Upper middle income,2001,67.751942,3.138665
IRQ,Iraq,Upper middle income,2002,67.893810,-3.791422
IRQ,Iraq,Upper middle income,2003,68.052127,11.781057
IRQ,Iraq,Upper middle income,2004,68.220222,-4.776387
IRQ,Iraq,Upper middle income,2005,68.391426,5.144867
IRQ,Iraq,Upper middle income,2006,68.559067,10.296758
IRQ,Iraq,Upper middle income,2007,68.716476,-0.178298
IRQ,Iraq,Upper middle income,2008,68.856982,4.196903
IRQ,Iraq,Upper middle income,2009,68.974233,-3.976248
IRQ,Iraq,Upper middle income,2010,69.058295,6.081578
IRQ,Iraq,Upper middle income,2011,69.125223,19.387147
IRQ,Iraq,Upper middle income,2013,69.444450,8.412796
IRQ,Iraq,Upper middle income,2015,69.920525,11.237854
IRQ,Iraq,Upper middle income,2016,69.912378,-2.817461
IRQ,Iraq,Upper middle income,2019,69.868340,3.438020
JOR,Jordan,Upper middle income,1977,56.808357,6.501494
JOR,Jordan,Upper middle income,1979,58.756141,9.924608
JOR,Jordan,Upper middle income,1980,59.827067,9.664562
JOR,Jordan,Upper middle income,1981,61.085275,5.175315
JOR,Jordan,Upper middle income,1983,64.060422,-4.107204
JOR,Jordan,Upper middle income,1985,67.384307,-2.185272
JOR,Jordan,Upper middle income,1987,70.741443,15.114998
JOR,Jordan,Upper middle income,1988,72.333891,12.328715
JOR,Jordan,Upper middle income,1990,75.149368,13.337649
JOR,Jordan,Upper middle income,1992,77.209382,4.307706
JOR,Jordan,Upper middle income,1993,77.857501,8.252413
JOR,Jordan,Upper middle income,1998,78.275127,-4.548640
JOR,Jordan,Upper middle income,1999,78.280105,7.532126
JOR,Jordan,Upper middle income,2003,78.306942,7.745333
JOR,Jordan,Upper middle income,2004,78.318535,5.027674
JOR,Jordan,Upper middle income,2005,78.412126,5.566848
JOR,Jordan,Upper middle income,2007,79.335827,10.449431
JOR,Jordan,Upper middle income,2008,80.129097,6.256745
KAZ,Kazakhstan,Upper middle income,1993,56.984057,-1.976865
KAZ,Kazakhstan,Upper middle income,1994,56.874382,-1.242491
KAZ,Kazakhstan,Upper middle income,1995,56.752954,1.875378
KAZ,Kazakhstan,Upper middle income,1996,56.623247,3.024125
KAZ,Kazakhstan,Upper middle income,1998,56.352876,19.159328
KAZ,Kazakhstan,Upper middle income,2000,56.023961,-3.884343
KAZ,Kazakhstan,Upper middle income,2001,55.781372,-0.355441
KAZ,Kazakhstan,Upper middle income,2002,55.504591,-0.373596
KAZ,Kazakhstan,Upper middle income,2003,55.211528,0.747828
KAZ,Kazakhstan,Upper middle income,2004,54.920090,1.414082
KAZ,Kazakhstan,Upper middle income,2005,54.648187,2.250299
KAZ,Kazakhstan,Upper middle income,2006,54.413728,3.644458
KAZ,Kazakhstan,Upper middle income,2007,54.234620,9.254996
KAZ,Kazakhstan,Upper middle income,2009,54.116714,13.146691
KAZ,Kazakhstan,Upper middle income,2012,54.692082,6.871611
KAZ,Kazakhstan,Upper middle income,2015,56.110605,9.866964
KAZ,Kazakhstan,Upper middle income,2019,59.083247,5.639596
LBN,Lebanon,Upper middle income,1991,83.773294,4.659097
LBN,Lebanon,Upper middle income,1992,84.165433,6.732271
LBN,Lebanon,Upper middle income,1993,84.523350,8.999287
LBN,Lebanon,Upper middle income,1994,84.846200,5.851174
LBN,Lebanon,Upper middle income,1999,85.904150,-3.347674
LBN,Lebanon,Upper middle income,2003,86.447535,19.741192
LBN,Lebanon,Upper middle income,2004,86.604928,6.397066
LBN,Lebanon,Upper middle income,2007,87.102486,6.839806
LBN,Lebanon,Upper middle income,2008,87.276974,7.906195
LBN,Lebanon,Upper middle income,2009,87.455868,15.322807
LBN,Lebanon,Upper middle income,2013,88.216548,16.887678
LBN,Lebanon,Upper middle income,2019,89.498674,-3.227567
LKA,Sri Lanka,Upper middle income,1962,18.460699,16.428576
LKA,Sri Lanka,Upper middle income,1966,20.407190,9.085150
LKA,Sri Lanka,Upper middle income,1967,20.978041,10.991698
LKA,Sri Lanka,Upper middle income,1969,21.956063,5.176385
LKA,Sri Lanka,Upper middle income,1975,22.248700,13.573442
LKA,Sri Lanka,Upper middle income,1978,21.890806,6.452809
LKA,Sri Lanka,Upper middle income,1979,21.750742,7.660411
LKA,Sri Lanka,Upper middle income,1980,21.606448,7.468690
LKA,Sri Lanka,Upper middle income,1982,21.259990,11.241380
LKA,Sri Lanka,Upper middle income,1990,18.090908,10.444625
LKA,Sri Lanka,Upper middle income,1991,17.614100,12.152190
LKA,Sri Lanka,Upper middle income,1992,17.145334,11.471336
LKA,Sri Lanka,Upper middle income,1993,16.692403,8.768197
LKA,Sri Lanka,Upper middle income,1994,16.263097,10.589639
LKA,Sri Lanka,Upper middle income,1997,15.194840,15.312552
LKA,Sri Lanka,Upper middle income,1998,14.937946,18.926683
LKA,Sri Lanka,Upper middle income,1999,14.743632,10.040400
LKA,Sri Lanka,Upper middle income,2000,14.619690,14.622970
LKA,Sri Lanka,Upper middle income,2001,14.573954,-3.217801
LKA,Sri Lanka,Upper middle income,2004,14.913006,11.522601
LKA,Sri Lanka,Upper middle income,2006,15.482928,15.485844
LKA,Sri Lanka,Upper middle income,2016,18.974768,14.857420
LKA,Sri Lanka,Upper middle income,2017,19.150769,14.139584
MDA,Moldova,Upper middle income,1999,40.526909,12.017332
MDA,Moldova,Upper middle income,2000,40.418598,19.700704
MDA,Moldova,Upper middle income,2004,39.446095,-3.918511
MDA,Moldova,Upper middle income,2005,39.370403,-1.531406
MDA,Moldova,Upper middle income,2006,39.218239,0.545052
MDA,Moldova,Upper middle income,2007,39.431503,2.350305
MDA,Moldova,Upper middle income,2008,39.371071,5.927679
MDA,Moldova,Upper middle income,2009,39.325535,0.626601
MDA,Moldova,Upper middle income,2010,39.280495,-0.495012
MDA,Moldova,Upper middle income,2011,39.346916,2.532573
MDA,Moldova,Upper middle income,2012,39.361420,13.687853
MDA,Moldova,Upper middle income,2013,39.427551,4.773207
MDA,Moldova,Upper middle income,2014,39.629848,3.345106
MDA,Moldova,Upper middle income,2015,39.695404,-4.223756
MDA,Moldova,Upper middle income,2017,39.973656,7.989126
MDA,Moldova,Upper middle income,2018,40.325809,8.218786
MEX,Mexico,Upper middle income,1963,53.259457,16.820119
MEX,Mexico,Upper middle income,1964,54.107614,18.490634
MEX,Mexico,Upper middle income,1967,56.628011,17.854076
MEX,Mexico,Upper middle income,1970,59.031818,19.131478
MEX,Mexico,Upper middle income,1972,60.594226,15.442930
MEX,Mexico,Upper middle income,1975,62.894275,16.161617
MEX,Mexico,Upper middle income,1978,65.034436,12.168185
MEX,Mexico,Upper middle income,1979,65.691767,10.276675
MEX,Mexico,Upper middle income,1981,66.910735,14.034226
MEX,Mexico,Upper middle income,1983,68.055972,-3.015743
MEX,Mexico,Upper middle income,1985,69.130378,18.462575
MEX,Mexico,Upper middle income,1988,70.593447,14.257696
