city,region4,city_tier,pop_10k,gdp_100m,OCR_w1,Q_w1,K_100m,V_100m,ln_Pop,ln_OCR,ln_Q,ln_GDP,ln_K,ln_V
郑州市,中部,新一线,1152.5445510317904,7712.7438,0.6033935009290238,1.3803383086402832,31869.22957670488,44360.60058254251,7.0497274301165564,-0.5051857230658877,0.3223286203130819,8.950629278735095,10.369396233184606,10.700106980203639
三亚市,东部,三线及以下,89.85910447761194,455.68845,1.5614921919991942,1.3800514519967908,3491.7684875043665,4793.151796842985,4.49824293784132,0.4456418974077736,0.3221207825297257,6.121809352326511,8.158163616796156,8.474943469186607
绥化市,东北,三线及以下,392.3072463768116,1294.2599,1.341047366146381,1.3787344034274986,3748.362042657829,5134.524278604058,5.972045324563676,0.2934509251868486,0.32116597941098435,7.165694304970449,8.22907423491994,8.5437424751507
邢台市,东部,三线及以下,696.5179825109307,1870.23915,2.045341215372849,1.3569384898107877,10485.64598256085,14160.38680177814,6.5460936112798676,0.7155646290593266,0.3052310517566941,7.5338215893722325,9.257762551601363,9.558203683384377
张家口市,东部,三线及以下,419.1463921993499,1414.7677,1.9976680866048484,1.3393350812927365,8697.27255180162,11737.77934205261,6.038220243625493,0.6919805436060416,0.29217328282039895,7.254720626988725,9.070764755698425,9.370567922343238
太原市,中部,二线,503.5834146341464,2845.47435,0.7130999431692884,1.3387645771479706,11372.812842417246,15189.43591134439,6.221749368018152,-0.33813369564317275,0.2917472313464759,7.95348506376955,9.338980947741753,9.628355459373246
广安市,西部,三线及以下,332.9788925438596,1042.11935,1.4525249865868748,1.3352674691239783,4814.370650819199,6368.923709872808,5.808079102217307,0.37330341206541756,0.2891316231882798,6.949011755101591,8.479360609732906,8.759185771947106
济南市,东部,二线,720.6112267657992,6318.17425,0.5098980024673316,1.3300172207183492,20792.148605756876,27778.713280968914,6.580099777939784,-0.6735445684275597,0.28519189005837214,8.751185560912068,9.942330723552272,10.23202529705595
张家界市,中部,三线及以下,154.25519287833828,493.099,1.079824736620846,1.329391707144737,1618.1814599673105,2151.1970135359056,5.03860832755652,0.07679874706053318,0.28472147456221164,6.200709965241814,7.389058242113266,7.673779716675477
绵阳市,西部,三线及以下,501.9506238185256,1765.3762499999998,1.0840459137986471,1.325065969070932,6919.076859386429,9169.051498696712,6.218501755926933,0.08070025802327954,0.28146224617686727,7.476119119453836,8.84203763789013,9.123589124644086
中山市,东部,二线,370.72837696335074,3106.4053,0.3285796450795293,1.3212672006391843,7224.339613643706,9611.835503768794,5.915469656898749,-1.1129760196690883,0.2785912765767455,8.041221484571038,8.88521110584724,9.170750483077876
乌鲁木齐市,西部,二线,468.8444805194805,2545.3082,0.506453234973455,1.3127351330853645,8135.754992993576,10692.31376131948,6.150271115416006,-0.6803232893221846,0.2721128484557934,7.84200702184905,9.00402382333612,9.27728042225655
玉林市,西部,三线及以下,559.5158108108108,1499.9776499999998,1.6194701611416722,1.30430418462721,6793.4125937257395,8814.985210336217,6.327071786174531,0.4820990347245123,0.26566970672078694,7.313205486979295,8.82370868541921,9.08420841704681
海口市,东部,二线,240.3263157894737,1209.81505,0.9044903348730072,1.2988925298842342,4992.685848843825,6439.287752862156,5.481997648978913,-0.10038365980586074,0.2615120013053436,7.098222775668176,8.515729290204291,8.770173215600405
天津市,东部,新一线,1270.9461504424778,17211.79,0.5764113490922865,1.2933943557543588,69257.8047838321,90522.4304027214,7.147516902426039,-0.5509337254387298,0.25727004613832144,9.753349893093914,11.145591122158583,11.413352948732168
秦皇岛市,东部,三线及以下,310.1546755407654,1299.89825,0.8633156274043627,1.2817084081076078,5469.465457140286,7017.317364295774,5.7370711264006635,-0.14697492196500703,0.2481938818535311,7.170041271155663,8.6069361679974,8.85613628214685
宁德市,东部,三线及以下,311.46067415730334,1623.1142,0.7972930464184386,1.2804680712689416,6143.264679048935,7866.2542748764035,5.741273083571699,-0.22653298092343535,0.24722569176550238,7.392101928563532,8.72311158652077,8.970337278286271
衡水市,东部,三线及以下,416.5283097055617,1320.09525,1.5565444635380532,1.275955313031002,5967.314264532235,7586.456751013653,6.0319544297785495,0.4424682768506884,0.24369516317376544,7.185459172067984,8.694052233226259,8.934119930166558
开封市,中部,三线及以下,477.3549911190053,1680.4703,1.0395579869093887,1.2649148155458547,6298.459933819785,7919.831794524192,6.168260430279199,0.03879561022270648,0.23500478042263545,7.4268289736974715,8.748060427546402,8.977125246517813
遂宁市,西部,三线及以下,296.39375,962.13165,1.942284915620956,1.2573722150554838,5172.133845276148,6483.5320934500005,5.69168880682984,0.6638650715800819,0.2290239995821373,6.869151291614407,8.551040618380592,8.777020716995967
青岛市,东部,新一线,948.9594454382824,9655.68,0.4980232655991973,1.2509387599043769,36160.03547301436,45174.32357990811,6.855366063701317,-0.6971084849780619,0.2238942773723739,9.175301622211656,10.495709795507135,10.71828414202034
