panel,urban_pct_bin,MUQ_median,MUQ_q25,MUQ_q75,n_obs,city,year,tier,fai_gdp,MUQ,msa_name,region,hu_growth,category,beta,ci_lower,ci_upper
c_china_city,,,,,,临汾市,2016.0,,1.1568876946696838,-0.1116101943428059,,,,,,,
c_china_city,,,,,,临沂市,2016.0,三线,0.8948468616129633,0.4947354232114303,,,,,,,
c_china_city,,,,,,丹东市,2016.0,三线,0.3729895776981696,0.4197527853946189,,,,,,,
c_china_city,,,,,,丽江市,2016.0,,1.1174939757166336,0.2476328492070701,,,,,,,
c_china_city,,,,,,乌鲁木齐市,2016.0,二线,0.653842862921103,1.206580503422201,,,,,,,
c_china_city,,,,,,乐山市,2016.0,三线,0.7566670704816374,0.1861843014196447,,,,,,,
c_china_city,,,,,,九江市,2016.0,三线,1.1585996357963064,0.2044410775763192,,,,,,,
c_china_city,,,,,,亳州市,2016.0,,0.8363352644344102,0.4423994691255618,,,,,,,
c_china_city,,,,,,佛山市,2011.0,二线,0.2939021780266175,0.6057778489464606,,,,,,,
c_china_city,,,,,,佛山市,2012.0,二线,0.3218385790109916,0.0887845300511201,,,,,,,
c_china_city,,,,,,佛山市,2013.0,二线,0.34002675397788,0.575592987913131,,,,,,,
c_china_city,,,,,,佛山市,2014.0,二线,0.3510597735212674,0.0554660324377634,,,,,,,
c_china_city,,,,,,佛山市,2015.0,二线,0.3792544441918737,0.2462955084748189,,,,,,,
c_china_city,,,,,,佛山市,2016.0,二线,0.406957035759976,1.212826640434193,,,,,,,
c_china_city,,,,,,佳木斯市,2016.0,三线,0.6962427038369617,0.1735735557502769,,,,,,,
c_china_city,,,,,,保定市,2012.0,三线,0.6940516005733397,1.314158209110997,,,,,,,
c_china_city,,,,,,保定市,2013.0,三线,0.6560853751396847,-1.830513959220973,,,,,,,
c_china_city,,,,,,保定市,2016.0,三线,0.836754246731691,4.815876352907896,,,,,,,
c_china_city,,,,,,克拉玛依市,2016.0,,0.3158495127769147,0.0922376140808643,,,,,,,
c_china_city,,,,,,六安市,2016.0,,0.9700893446527712,-0.4951050347226893,,,,,,,
c_china_city,,,,,,六盘水市,2016.0,,1.033548755423613,-0.184660859061258,,,,,,,
c_china_city,,,,,,兰州市,2012.0,二线,0.7924073645398634,-0.0586917363541122,,,,,,,
c_china_city,,,,,,兰州市,2013.0,二线,0.7413590170886688,2.3640797609556436,,,,,,,
c_china_city,,,,,,兰州市,2014.0,二线,0.6367728669775974,1.3304108601180753,,,,,,,
c_china_city,,,,,,兰州市,2015.0,二线,0.8605722731766151,-1.682832883571476,,,,,,,
c_china_city,,,,,,兰州市,2016.0,二线,0.8793066593270177,0.6728545686467117,,,,,,,
c_china_city,,,,,,内江市,2016.0,,0.6769983798669493,0.303830062183785,,,,,,,
c_china_city,,,,,,包头市,2016.0,三线,0.7642448217642329,0.1079573280561879,,,,,,,
c_china_city,,,,,,北京市,2011.0,一线,0.3600507816610088,1.7797304767440174,,,,,,,
c_china_city,,,,,,北京市,2012.0,一线,0.3588811425439332,6.390296051141436,,,,,,,
c_china_city,,,,,,北京市,2013.0,一线,0.358075337323646,10.696554803766736,,,,,,,
c_china_city,,,,,,北京市,2014.0,一线,0.3521418763358012,-1.2573242203281896,,,,,,,
c_china_city,,,,,,北京市,2015.0,一线,0.3450406850610851,3.4008078016287726,,,,,,,
c_china_city,,,,,,北京市,2016.0,一线,0.3073224530788538,10.696554803766736,,,,,,,
c_china_city,,,,,,北海市,2016.0,三线,1.004418616202255,0.0259027715177297,,,,,,,
c_china_city,,,,,,十堰市,2016.0,,0.9262919217716824,0.1576491698454032,,,,,,,
c_china_city,,,,,,南京市,2011.0,新一线,0.6113805992007185,0.6240417975928183,,,,,,,
c_china_city,,,,,,南京市,2012.0,新一线,0.6329850435391172,0.4919453709201478,,,,,,,
c_china_city,,,,,,南京市,2013.0,新一线,0.6357863046663788,1.730343999288166,,,,,,,
c_china_city,,,,,,南京市,2014.0,新一线,0.61568119490973,0.7898992334580317,,,,,,,
c_china_city,,,,,,南京市,2015.0,新一线,0.5581837241288499,0.7515164988343641,,,,,,,
c_china_city,,,,,,南京市,2016.0,新一线,0.526854590394001,4.020393980028078,,,,,,,
c_china_city,,,,,,南充市,2016.0,三线,0.9242522285933804,0.3091940902632472,,,,,,,
c_china_city,,,,,,南宁市,2012.0,二线,1.00576418518963,-0.3565780940507984,,,,,,,
c_china_city,,,,,,南宁市,2013.0,二线,0.8677178431702383,0.6094394239530339,,,,,,,
c_china_city,,,,,,南宁市,2014.0,二线,0.9169011135003036,-0.432958366462828,,,,,,,
c_china_city,,,,,,南宁市,2015.0,二线,0.987333280959286,0.6234195289210422,,,,,,,
c_china_city,,,,,,南宁市,2016.0,二线,1.0149858910764096,0.669416222610849,,,,,,,
c_china_city,,,,,,南昌市,2012.0,二线,0.7975370698634066,0.6296173276853001,,,,,,,
c_china_city,,,,,,南昌市,2013.0,二线,0.8683578802506515,0.9559076350374022,,,,,,,
c_china_city,,,,,,南昌市,2014.0,二线,0.9362828719533332,0.2410228919125584,,,,,,,
c_china_city,,,,,,南昌市,2015.0,二线,1.0000144749493376,0.2097311352019515,,,,,,,
c_china_city,,,,,,南昌市,2016.0,二线,1.0425420230899582,0.5432469514433214,,,,,,,
c_china_city,,,,,,南通市,2012.0,三线,0.6331824633061836,-0.2188068357756782,,,,,,,
c_china_city,,,,,,南通市,2013.0,三线,0.6546538329977172,-0.7035794212171044,,,,,,,
c_china_city,,,,,,南通市,2016.0,三线,0.7109647764545964,0.3960248868207052,,,,,,,
c_china_city,,,,,,南阳市,2016.0,,1.0900567335372886,0.2957507046152505,,,,,,,
